,pathlength,source_article,target_article,shortest_path_distance,top,center_top,center,center_bottom,bottom,success
12970,3,ammonia,tornado,3,0.9634494789594749,-0.8867758799162075,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
9417,5,franklin d. roosevelt,music of hungary,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
9964,5,john maynard keynes,south america,3,0.8024851222977387,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
9433,5,game theory,international court of justice,3,0.8024851222977387,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
7585,5,dysprosium,mekong,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
10007,4,kangaroo,stephen hawking,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,-0.138980713319578,1
13973,5,john w. campbell,fossil,3,-0.8576589479364737,0.9561070208582046,1.0063976029558797,-0.894109690166889,0.0464688440407617,0
12424,4,svartálfar,jazz,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
11631,4,the blitz,12th century,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
12223,5,william mahone,utrecht (city),3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
14703,3,aircraft,google,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
8071,5,4-4-0,ludwig van beethoven,3,-1.0654697942013354,1.7277204651521305,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
10285,4,mango,flag of hong kong,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
16552,4,mercury (element),isis,3,1.8740036924074488,0.03466557047099861,-0.8736501121454731,-0.894109690166889,-0.8880784227595354,0
12993,3,pyramid,bean,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
15158,3,north america,island fox,3,0.9634494789594749,-0.8867758799162075,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
16455,3,temperate,dune,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
14376,5,casablanca (film),leisure,3,0.05289526551150059,1.877548471245411,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
13699,3,max planck,ant,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
15296,3,flag of hong kong,tashkent,3,-0.8576589479364737,0.03466557047099861,-0.8736501121454731,-0.894109690166889,0.9810161108410588,0
16621,5,brain,telephone,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,0.9810161108410588,0
9543,5,great pyramid of giza,suleiman the magnificent,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
11062,5,radish,palace of westminster,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
12194,4,whale song,tony blair,3,-1.0654697942013354,1.7277204651521305,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
10341,5,maya mythology,british monarchy,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,0.7993553233770851,1
14396,3,mercury (element),virus,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
11523,5,super mario 64,belfast,3,1.7364625805472758,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
11180,5,rosa parks,paraguay,3,-1.0654697942013354,2.6618406087971676,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
7458,5,corn oil,inca empire,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
15420,3,russia,emperor penguin,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,1.9155633776413556,0
12375,5,garage (dance music),senate of canada,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,1.7376913600737482,1
9748,4,house,katana,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
11673,4,the x-files,the holocaust,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,-1.0646503562306577,0.7993553233770851,1
12727,5,flute,blue jay,3,-0.8576589479364737,0.9561070208582046,1.0063976029558797,-0.894109690166889,0.0464688440407617,0
7711,5,ganges shark,athens,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-1.0646503562306577,0.7993553233770851,1
13091,3,film,ku klux klan,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
12190,5,weston-super-mare,hyena,3,-1.0654697942013354,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,1.7376913600737482,1
7943,5,weasel,california,3,-0.13149233595179838,1.7277204651521305,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
14618,5,stegosaurus,nirvana (band),3,0.05289526551150059,0.9561070208582046,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
9669,5,henry h. rogers,nepal,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
11959,5,tofu,stem cell,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
9708,5,heron,george h. w. bush,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-1.0646503562306577,0.7993553233770851,1
11210,5,rutherfordium,slovenia,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
10370,4,menthol,biodiesel,3,0.8024851222977387,0.7936003215070936,-1.0701545544617668,-1.0646503562306577,-1.077316750016241,1
10268,4,malcolm iii of scotland,jupiter (mythology),3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
9174,5,dundee united f.c.,league of nations,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
7628,5,amazon parrot,william iv of the united kingdom,3,0.8024851222977387,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
16717,3,brain,telephone,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
8267,5,anguilla,wasabi,3,2.6704400387968126,-1.0746399657829806,-1.0701545544617668,-1.0646503562306577,-0.138980713319578,1
7963,5,hurricane andrew,frankfurt,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
16583,3,jew,vole,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
16904,3,caratacus,1896 summer olympics,3,0.05289526551150059,0.03466557047099861,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
14247,3,batman,wood,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
10236,4,madrid,political economy,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
12323,5,"richmond, virginia",titanium,3,1.7364625805472758,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
10848,5,pheidippides,trafalgar square,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
7871,5,manifest destiny,ecology,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
15105,3,aircraft,heraclius,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
13486,4,pyramid,bean,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
9024,5,crash test dummy,jupiter,3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,-1.0646503562306577,1.7376913600737482,1
15452,3,california,iron maiden,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
12095,5,van halen,bat,3,-0.13149233595179838,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
10128,5,lavender,special relativity,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
16343,3,lyndon b. johnson,eagle scout (boy scouts of america),3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
10038,5,kigali,ocean,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-0.1298806715834914,-0.138980713319578,1
13175,3,theatre,zebra,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,1.9155633776413556,0
14175,4,pyramid,bean,3,0.9634494789594749,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
14106,4,ice sheet,tony blair,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
15935,4,theatre,zebra,3,0.9634494789594749,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
10324,5,marvin gaye,mysticism,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
14866,4,aids,paprika,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
9224,5,edward teller,community,3,-0.13149233595179838,-1.0746399657829806,0.7955004385703618,-0.1298806715834914,-0.138980713319578,1
14924,4,cystic fibrosis,university of texas at austin,3,0.9634494789594749,-0.8867758799162075,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
9652,5,hello garci scandal,buenos aires,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
11450,5,sputnik 2,dvd,3,1.7364625805472758,-1.0746399657829806,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
14848,5,david beckham,frog,3,0.9634494789594749,1.877548471245411,-0.8736501121454731,-0.894109690166889,-0.8880784227595354,0
15050,3,sociocultural evolution,star wars episode iv  a new hope,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
7901,5,gray reef shark,hindi,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
9668,5,henry h. rogers,nepal,3,0.8024851222977387,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
11935,5,theatre,zebra,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
10104,4,lake superior,zambezi,3,-0.13149233595179838,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
9219,5,edward iii of england,easter island,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
7364,5,bosnia and herzegovina,khartoum,3,-1.0654697942013354,-1.0746399657829806,0.7955004385703618,-0.1298806715834914,0.7993553233770851,1
9177,4,dunnock,hatshepsut,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
10806,5,paul of tarsus,fiji,3,-1.0654697942013354,0.7936003215070936,0.7955004385703618,-0.1298806715834914,-1.077316750016241,1
10654,5,number,redshift,3,-0.13149233595179838,-0.14051982213794345,0.7955004385703618,-0.1298806715834914,-1.077316750016241,1
11500,4,sun yat-sen,las palmas de gran canaria,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-0.1298806715834914,-1.077316750016241,1
16813,3,edmond halley,milk,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
7615,5,xenon,sydney,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
8898,4,christian bale,soybean,3,-1.0654697942013354,-1.0746399657829806,0.7955004385703618,-0.1298806715834914,-0.138980713319578,1
13533,3,theatre,zebra,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
13673,3,galeras,gaza strip,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.9810161108410588,0
10140,4,leif ericson,global warming,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
16642,3,asteroid,viking,3,0.05289526551150059,-0.8867758799162075,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
15176,3,archbishop of canterbury,vietnam,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
11981,4,train,herbert hoover,3,-0.13149233595179838,-1.0746399657829806,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
10451,4,monty python,osama bin laden,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,1.7376913600737482,1
16575,4,pyramid,bean,3,0.9634494789594749,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
9012,5,cotopaxi,alexander the great,3,-0.13149233595179838,-0.14051982213794345,1.7283279350864262,-1.0646503562306577,-1.077316750016241,1
9681,4,henry rollins,arnold schwarzenegger,3,0.8024851222977387,-1.0746399657829806,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
13996,4,the wall street journal,platinum,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,0.0464688440407617,0
14663,4,dog,the lord of the rings,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.9810161108410588,0
10564,4,necktie,watercolor painting,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
8971,5,constantine i,samuel beckett,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
8664,5,bodyline,penguin,3,-1.0654697942013354,2.6618406087971676,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
13366,3,brain,telephone,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
8954,4,common hazel,sermon on the mount,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
16526,3,shining path,hannibal barca,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
15038,4,massospondylus,liberalism,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
12103,5,vestigial structure,chestnut,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
7706,5,genealogy,angola,3,2.6704400387968126,-1.0746399657829806,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
9609,5,hanoi,charles darwin,3,-0.13149233595179838,1.7277204651521305,-1.0701545544617668,-1.0646503562306577,-0.138980713319578,1
14324,3,george vi of the united kingdom,tiger woods,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
9754,5,house,athena,3,-1.0654697942013354,1.7277204651521305,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
15552,3,theatre,zebra,3,-0.8576589479364737,-0.8867758799162075,1.0063976029558797,-0.894109690166889,0.0464688440407617,0
12760,4,pyramid,bean,3,0.9634494789594749,0.03466557047099861,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
7577,5,rhenium,belfast,3,-0.13149233595179838,0.7936003215070936,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
8929,4,code of hammurabi,women's rights,3,-1.0654697942013354,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
8631,5,blue shark,football,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-0.1298806715834914,-0.138980713319578,1
9301,5,eskimo,tanzania,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
16565,4,currency,mineral,3,-0.8576589479364737,0.9561070208582046,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
15061,4,society,porgy and bess,3,0.9634494789594749,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
13204,3,canada,noam chomsky,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
11951,4,tiger shark,mikhail gorbachev,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
9558,5,great comet,rhode island,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
7443,5,sanskrit,krill,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
13919,3,greenland,union flag,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
10519,5,music of new zealand,arnold schwarzenegger,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
15872,5,19th century,bear,3,0.9634494789594749,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
15710,4,brain,telephone,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
8569,5,bicycle thieves,ho chi minh,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
10632,5,norfolk island,"houston, texas",3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
14429,4,brain,telephone,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
10816,5,peafowl,trafalgar square,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-0.138980713319578,1
10086,4,lake chad,flag of india,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
9022,5,crash test dummy,egyptian pyramids,3,1.7364625805472758,-1.0746399657829806,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
8080,5,47 ursae majoris b,sugarcane,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
11395,4,soil structure,herbivore,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
13790,3,pyramid,bean,3,-0.8576589479364737,1.877548471245411,-0.8736501121454731,-0.894109690166889,-0.8880784227595354,0
9344,5,fermium,cornea,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
13237,4,black sea,oxford,3,0.05289526551150059,0.9561070208582046,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
12207,5,wildebeest,prion,3,2.6704400387968126,-1.0746399657829806,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
9256,4,electron beam welding,copenhagen,3,-0.13149233595179838,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
7705,5,genealogy,last supper,3,1.7364625805472758,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
14584,3,computer,fruit,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.9810161108410588,0
12413,5,richard iii (play),abraham lincoln,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
10146,4,library of alexandria,granite,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
15978,3,nato,roche limit,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
13736,5,european space agency,"frederick ii, holy roman emperor",3,-0.8576589479364737,0.9561070208582046,1.0063976029558797,-0.894109690166889,0.0464688440407617,0
9539,5,great cormorant,osprey,3,-1.0654697942013354,0.7936003215070936,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
9248,4,electron beam welding,aluminium chloride,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
7593,5,europium,michelangelo,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
10779,4,palestinian territories,macau,3,-0.13149233595179838,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
9254,5,electron beam welding,wall street,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,0.7993553233770851,1
10673,5,oil painting,apple,3,1.7364625805472758,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
9821,5,indus river,ludwig van beethoven,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,1.7376913600737482,1
16886,4,pyramid,bean,3,0.05289526551150059,-0.8867758799162075,1.946421460506556,-0.894109690166889,-0.8880784227595354,0
9743,5,homestar runner,sultan,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-0.1298806715834914,-0.138980713319578,1
9774,5,humpback whale,galaxy,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
13884,4,nature,nato,3,0.9634494789594749,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
9992,5,jordan,"hyde park, london",3,-1.0654697942013354,0.7936003215070936,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
10790,5,papua new guinea,ozone depletion,3,0.8024851222977387,-1.0746399657829806,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
11977,5,train,central processing unit,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
15516,4,thor,microscope,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
11530,4,super mario bros.,jesus,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,-0.138980713319578,1
10410,4,minstrel show,finland,3,-1.0654697942013354,1.7277204651521305,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
11494,4,sumatra,poison gas in world war i,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
14428,4,dinosaur,alan turing,3,-0.8576589479364737,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,2.850110644441653,0
16368,3,thomas jefferson,venezuela,3,-0.8576589479364737,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
9384,5,florence nightingale,arctic monkeys,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
10845,5,peter i of russia,bay area rapid transit,3,-0.13149233595179838,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
10461,5,morecambe bay,national anthem of russia,3,-0.13149233595179838,0.7936003215070936,0.7955004385703618,-1.0646503562306577,-1.077316750016241,1
15008,3,zimbabwe,manorialism,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
15895,3,sundew,amazon parrot,3,-0.8576589479364737,0.9561070208582046,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
14523,3,brain,telephone,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
7532,5,creation-evolution controversy,arsenic,3,0.8024851222977387,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
7101,5,triathlon,rapping,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
15800,3,sassanid empire,hardball squash,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
12347,5,california southern railroad,bog,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-0.138980713319578,1
11894,4,theatre,zebra,3,-0.13149233595179838,0.7936003215070936,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
13454,3,columbine high school massacre,whale,3,-0.8576589479364737,0.9561070208582046,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
7315,5,phishing,new moon,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
10684,5,oleg of novgorod,taoism,3,1.7364625805472758,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,-1.077316750016241,1
16054,4,united arab emirates,bat,3,-0.8576589479364737,1.877548471245411,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
8137,5,addis ababa,latin america,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
8904,5,classic female blues,fruit,3,-0.13149233595179838,-0.14051982213794345,-1.0701545544617668,-0.1298806715834914,0.7993553233770851,1
12696,4,pyramid,bean,3,-0.8576589479364737,0.03466557047099861,1.946421460506556,-0.894109690166889,-0.8880784227595354,0
16333,3,formula one,kubla khan,3,0.05289526551150059,-0.8867758799162075,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
11539,5,superconductivity,unix,3,0.8024851222977387,-0.14051982213794345,-1.0701545544617668,-1.0646503562306577,0.7993553233770851,1
13961,5,karachi,tribe,3,0.05289526551150059,0.9561070208582046,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
15671,4,bran,momentum,3,0.05289526551150059,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,1.9155633776413556,0
10460,5,morecambe bay,blitzkrieg,3,0.8024851222977387,-0.14051982213794345,-0.1373270579457025,-1.0646503562306577,-0.138980713319578,1
15248,3,fieldfare,neil armstrong,3,-0.8576589479364737,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.0464688440407617,0
9796,4,ig farben building,vienna,3,-0.13149233595179838,-1.0746399657829806,-1.0701545544617668,-1.0646503562306577,1.7376913600737482,1
14419,3,neutron,pig,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,-0.8880784227595354,0
10651,5,number,universe,3,0.8024851222977387,-1.0746399657829806,0.7955004385703618,-1.0646503562306577,-0.138980713319578,1
8947,4,commodore 64,julius caesar,3,-0.13149233595179838,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
9347,5,firearm,microscope,3,-1.0654697942013354,-0.14051982213794345,0.7955004385703618,-1.0646503562306577,0.7993553233770851,1
9057,5,cyberpunk,amber,3,0.8024851222977387,0.7936003215070936,-1.0701545544617668,-1.0646503562306577,-0.138980713319578,1
10614,4,niobium,nepal,3,-1.0654697942013354,1.7277204651521305,-0.1373270579457025,-1.0646503562306577,-1.077316750016241,1
14406,4,the lion king,albinism,3,0.9634494789594749,0.03466557047099861,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
13555,3,asteroid,viking,3,0.9634494789594749,-0.8867758799162075,-0.8736501121454731,-0.894109690166889,0.0464688440407617,0
11761,5,theatre,zebra,3,-1.0654697942013354,-0.14051982213794345,-0.1373270579457025,-0.1298806715834914,0.7993553233770851,1
9441,5,gas giant,3rd century,3,-1.0654697942013354,-1.0746399657829806,1.7283279350864262,-1.0646503562306577,0.7993553233770851,1
11559,4,swaziland,amazon river,3,-1.0654697942013354,0.7936003215070936,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
15092,3,asteroid,viking,3,-0.8576589479364737,0.03466557047099861,1.0063976029558797,-0.894109690166889,-0.8880784227595354,0
10317,4,mark webber,marseille,3,0.8024851222977387,-1.0746399657829806,-0.1373270579457025,-0.1298806715834914,-1.077316750016241,1
13459,5,theatre,zebra,3,0.05289526551150059,0.03466557047099861,0.06637374540520334,-0.894109690166889,0.9810161108410588,0
