,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
13833,J._K._Rowling;United_States_dollar;Richard_Nixon;1973_oil_crisis,J._K._Rowling,1973_oil_crisis,3,3,1,"[0.016992345891741825, 0.047180303559766296, 0.14272559426737078]","[0.014583667976546286, 0.09297972080004273, 0.14272559426737078, 1.0]","[True, True]","[True, True, True]",True,True
5216,Lion;Ancient_Rome;Poetry;Epic_of_Gilgamesh,Lion,Epic_of_Gilgamesh,3,3,1,"[0.025546339808392333, 0.04827389448050402, 0.09244663816843794]","[0.006392911425175308, 0.05692593891210221, 0.09244663816843794, 1.0000000000000002]","[True, True]","[True, True, True]",True,True
2630,Wikipedia;Amsterdam;Africa;Central_African_Republic,Wikipedia,Central_African_Republic,3,3,1,"[0.029920389351112697, 0.0414315457234152, 0.25283858200535064]","[0.0273666027267627, 0.03268537378636112, 0.25283858200535064, 0.9999999999999993]","[True, True]","[True, True, True]",True,True
19237,Pyramid;15th_century;Ottoman_Empire;Byzantine_Empire,Pyramid,Bean,3,3,0,"[0.013646736361404985, 0.1335378580009825, 0.26823040602964776]","[0.022072435178616026, 0.10882362328650251, 0.26823040602964776, 0.9999999999999994]","[True, True]","[True, True, True]",True,True
9906,Fashion;Europe;Netherlands;Netherlands_Antilles,Fashion,Netherlands_Antilles,3,3,1,"[0.03599103343995348, 0.24096418162955766, 0.4744390517206341]","[0.013346259110203804, 0.07592814472084973, 0.4744390517206341, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
10154,Germanium;United_States_dollar;United_States;Manifest_Destiny,Germanium,Manifest_Destiny,3,3,1,"[0.020045328103155412, 0.18077010104619168, 0.25228126381726135]","[0.0053505807001697075, 0.05144407237872204, 0.25228126381726135, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
15446,Ragtime;United_States;Crime;Police,Ragtime,Police,3,3,1,"[0.026198937229640017, 0.10435589904585184, 0.1358403487899071]","[0.0048516450943222635, 0.09414520156251616, 0.1358403487899071, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
3112,Darth_Vader;Frankenstein;Bible;Eastern_Orthodox_Church,Darth_Vader,Eastern_Orthodox_Church,3,3,1,"[0.022452585623565918, 0.02832478715145776, 0.14282851325553264]","[0.014415822995674454, 0.02190039064190248, 0.14282851325553264, 1.0]","[True, True]","[True, True, True]",True,True
14198,Lhasa;20th_century;Mass_media;Book,Lhasa,Book,3,3,1,"[0.02456202341355504, 0.14340890261313233, 0.2034011058536394]","[0.025327220899564636, 0.10458611148496864, 0.2034011058536394, 0.9999999999999994]","[True, True]","[True, True, True]",True,True
19419,Dog;DNA;Ultraviolet;Sun,Dog,Venus,3,3,0,"[0.03573550114028733, 0.09425337850641238, 0.11968216133669393]","[0.019928307615516047, 0.022661388577247647, 0.11968216133669393, 0.9999999999999991]","[True, True]","[True, True, True]",True,True
3453,Mexico_City;Europe;Scotland;Hebrides,Mexico_City,Hebrides,3,3,1,"[0.04947498750515427, 0.12285956168864443, 0.14939125008266702]","[0.005166905602750665, 0.03830265635410924, 0.14939125008266702, 0.9999999999999993]","[True, True]","[True, True, True]",True,True
8898,Buffy_the_Vampire_Slayer;Frankenstein;Germany;Adolf_Hitler,Buffy_the_Vampire_Slayer,Adolf_Hitler,3,3,1,"[0.026170894254243522, 0.02662556905238661, 0.18728362205446583]","[0.011834854802057235, 0.01432307581365877, 0.18728362205446583, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
10866,John_Vanbrugh;Danube;River;Nile,John_Vanbrugh,Nile,3,3,1,"[0.010483478666196096, 0.16592365231302897, 0.18774162560976004]","[0.006062674720394951, 0.044092417681963626, 0.18774162560976004, 1.0]","[True, True]","[True, True, True]",True,True
5418,Raven;Canada;Christianity;Atheism,Raven,Atheism,3,3,1,"[0.02662833645239657, 0.049527836852322586, 0.08090492030702016]","[0.0038687467783559246, 0.019180222693570476, 0.08090492030702016, 1.0000000000000018]","[True, True]","[True, True, True]",True,True
7806,Benito_Mussolini;United_Kingdom;India;Delhi,Benito_Mussolini,Delhi,3,3,1,"[0.05814104916612106, 0.15125540141972968, 0.19570268251997955]","[0.013816578951827207, 0.05358069586016985, 0.19570268251997955, 0.9999999999999998]","[True, True]","[True, True, True]",True,True
17070,William_Henry_Harrison;Chestnut;Asia;Indonesia,William_Henry_Harrison,Indonesia,3,3,1,"[0.017542484111151207, 0.022193978859880753, 0.15427716285268375]","[0.020868147990305487, 0.011896148348207384, 0.15427716285268375, 1.0000000000000002]","[True, True]","[False, True, True]",True,False
11499,Algol;Arabic_language;Jew;Nazism,Algol,Nazism,3,3,1,"[0.019434995460040454, 0.04419334827214008, 0.11499142482712352]","[0.007249478799996572, 0.01925565241283744, 0.11499142482712352, 1.0]","[True, True]","[True, True, True]",True,True
9976,Cheese;Space_exploration;Mars;Mars_Exploration_Rover,Cheese,Mars_Exploration_Rover,3,3,1,"[0.01113634185245909, 0.21296786727292652, 0.3260064084106649]","[0.008997305233305324, 0.16032161670067493, 0.3260064084106649, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
5398,Johann_Sebastian_Bach;Earth;Mammal;Platypus,Johann_Sebastian_Bach,Platypus,3,3,1,"[0.018797941410115322, 0.038100492630967035, 0.13345411785497982]","[0.010942274683312722, 0.02773821123897222, 0.13345411785497982, 1.0000000000000024]","[True, True]","[True, True, True]",True,True
10411,Tiger;Herbivore;Fruit;Coconut,Tiger,Coconut,3,3,1,"[0.03095707147636173, 0.09984617346649045, 0.13791373260381115]","[0.010578361831094117, 0.026476355257194426, 0.13791373260381115, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
8761,Infrastructure;France;United_Kingdom;Great_Britain,Infrastructure,Great_Britain,3,3,1,"[0.04852595808492702, 0.21402039732604736, 0.41522464422348215]","[0.033875820807831435, 0.12095824727533742, 0.41522464422348215, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
1734,Italy;Volcano;Sun;Heat,Italy,Heat,3,3,1,"[0.04325341673695075, 0.10736574260108218, 0.16756055696882682]","[0.02080814812234072, 0.055738578192345074, 0.16756055696882682, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
9346,Airship;Italy;Roman_Catholic_Church;Trinity,Airship,Trinity,3,3,1,"[0.036853637426627554, 0.09187618158126658, 0.31673920772590597]","[0.014495050964443309, 0.04516483654050623, 0.31673920772590597, 0.9999999999999983]","[True, True]","[True, True, True]",True,True
19922,Cave;United_States;Sport;Olympic_Games,Cave,Tiger_Woods,3,3,0,"[0.050614217769717564, 0.08507289258242368, 0.24047057355719947]","[0.010479511193647852, 0.13265892595186543, 0.24047057355719947, 1.0]","[True, True]","[True, True, True]",True,True
26,Acceleration;Albert_Einstein;Germany;Dresden,Acceleration,Dresden,3,3,1,"[0.059409337281119426, 0.06266267155623247, 0.1330011282108182]","[0.006099000303185701, 0.016559420307865426, 0.1330011282108182, 0.9999999999999997]","[True, True]","[True, True, True]",True,True
19815,Pyramid;Volleyball;Brazil;Coffee,Pyramid,Bean,3,3,0,"[0.01360396383001909, 0.025585935715649197, 0.05656543328551576]","[0.008505755220782223, 0.007555690012531891, 0.05656543328551576, 1.0000000000000009]","[True, True]","[False, True, True]",True,False
5342,Babylonia;Iraq;Germany;Dresden,Babylonia,Dresden,3,3,1,"[0.07864400637258553, 0.09422618096282834, 0.1330011282108182]","[0.023579521390051865, 0.030104737085813425, 0.1330011282108182, 0.9999999999999997]","[True, True]","[True, True, True]",True,True
10067,Tuvalu;Europe;Moldova;Moldovans,Tuvalu,Moldovans,3,3,1,"[0.04749624071146725, 0.14880060130581207, 0.6901588342799069]","[0.012812413570127544, 0.08031810508472155, 0.6901588342799069, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
10973,History_of_computing_hardware;Moon;Apollo_11;Moon_landing,History_of_computing_hardware,Moon_landing,3,3,1,"[0.028153512219206707, 0.4018356575249497, 0.5935094962423313]","[0.034298258858286364, 0.606762466195653, 0.5935094962423313, 1.0000000000000002]","[True, True]","[True, False, True]",True,False
8229,Wombat;Australia;World_War_II;Adolf_Hitler,Wombat,Adolf_Hitler,3,3,1,"[0.07579785741327179, 0.09888573312663056, 0.2660941455506817]","[0.005561404615558342, 0.03665435622610677, 0.2660941455506817, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
19265,Windows_Vista;European_Union;Italy;Italian_Renaissance,Windows_Vista,Palladian_architecture,3,3,0,"[0.02798172093322383, 0.18128092569211998, 0.29230022741589323]","[0.015058992863779857, 0.07533362847154959, 0.29230022741589323, 1.0000000000000024]","[True, True]","[True, True, True]",True,True
20410,Akbar;Roman_Catholic_Church;Rome;Roman_Empire,Akbar,Cheese,3,3,0,"[0.027689346708378033, 0.11561492700370003, 0.2197366543355612]","[0.060524159714017915, 0.08327398266706473, 0.2197366543355612, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
5879,Boeing_747;Soviet_Union;Uzbekistan;Tashkent,Boeing_747,Tashkent,3,3,1,"[0.016255116523703168, 0.12157481465969074, 0.262005609906116]","[0.011999762487403493, 0.13778544237040957, 0.262005609906116, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
18024,Theatre;Aristotle;Biology;Organism,Theatre,Zebra,3,3,0,"[0.033374696591781626, 0.04354261952629665, 0.4690273089551952]","[0.016586735978056225, 0.03671822991092427, 0.4690273089551952, 0.9999999999999994]","[True, True]","[True, True, True]",True,True
1736,Italy;Volcano;Sun;Heat,Italy,Heat,3,3,1,"[0.04325341673695075, 0.10736574260108218, 0.16756055696882682]","[0.02080814812234072, 0.055738578192345074, 0.16756055696882682, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
15821,Sitting_Bull;United_States;Poland;Warsaw,Sitting_Bull,Warsaw,3,3,1,"[0.09262367778274108, 0.127408349841297, 0.323477789427146]","[0.016358358326103543, 0.07851167736478341, 0.323477789427146, 0.9999999999999994]","[True, True]","[True, True, True]",True,True
3684,Laika;United_Kingdom;World_War_II;Luftwaffe,Laika,Luftwaffe,3,3,1,"[0.02221524737721729, 0.16681492776032184, 0.23744080529352252]","[0.015933538941012293, 0.0698744564672162, 0.23744080529352252, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
7580,North_Sea;England;Bristol;University_of_Bristol,North_Sea,University_of_Bristol,3,3,1,"[0.09248809369323577, 0.14342015666442987, 0.3942091727985055]","[0.007905802911650694, 0.07733146007595862, 0.3942091727985055, 1.0000000000000029]","[True, True]","[True, True, True]",True,True
20625,Brussels;United_States;Education;Child,Brussels,Toy,3,3,0,"[0.06878196855126659, 0.1001130004379699, 0.1678822882695884]","[0.014232466195369834, 0.07677874860408425, 0.1678822882695884, 0.9999999999999992]","[True, True]","[True, True, True]",True,True
13112,Flag_of_Hong_Kong;United_Kingdom;Argentina;Diego_Maradona,Flag_of_Hong_Kong,Diego_Maradona,3,3,1,"[0.06493651740775365, 0.11966834569803049, 0.15508504704665704]","[0.007809219114954895, 0.04597579928694161, 0.15508504704665704, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
9460,Spanish_Inquisition;Ottoman_Empire;Asia;Vietnam,Spanish_Inquisition,Vietnam,3,3,1,"[0.04661423863423621, 0.05721298423191746, 0.12872116074043843]","[0.022849452564961754, 0.052598829213919764, 0.12872116074043843, 0.9999999999999993]","[True, True]","[True, True, True]",True,True
13720,Imperial_Japanese_Navy;Russia;Georgia_%28country%29;South_Ossetia,Imperial_Japanese_Navy,South_Ossetia,3,3,1,"[0.08976877134072872, 0.24719549220220896, 0.4602249333213001]","[0.01784288013163793, 0.15522708538395033, 0.4602249333213001, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
17816,Theatre;India;Africa;Zambia,Theatre,Zebra,3,3,0,"[0.04691140493028487, 0.11141848168853309, 0.2583018291708211]","[0.012391471956325876, 0.06285658826475903, 0.2583018291708211, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
15427,Rabbit;Japan;United_States;U.S._state,Rabbit,U.S._state,3,3,1,"[0.012798655897565596, 0.21683861812763297, 0.44841659139115103]","[0.009345354500990223, 0.08046634166706453, 0.44841659139115103, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
9883,Horn_of_Africa;Yemen;United_Arab_Emirates;Dubai,Horn_of_Africa,Dubai,3,3,1,"[0.119200955855881, 0.15979783206038164, 0.3974125924114853]","[0.009446824992950591, 0.0425603511467431, 0.3974125924114853, 0.9999999999999969]","[True, True]","[True, True, True]",True,True
18607,David_Beckham;England;Europe;Asia,David_Beckham,Frog,3,3,0,"[0.15202016843537894, 0.1743883890099941, 0.2653510571326668]","[0.011498136593249884, 0.07181554812857503, 0.2653510571326668, 1.000000000000002]","[True, True]","[True, True, True]",True,True
7,14th_century;Time;Light;Rainbow,14th_century,Rainbow,3,3,1,"[0.03148221080256591, 0.14746128033868, 0.15783064270493327]","[0.00764736982703648, 0.03486926301697003, 0.15783064270493327, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
8027,Asparagus;United_States;World_War_II;Battle_of_the_Bulge,Asparagus,Battle_of_the_Bulge,3,3,1,"[0.043912209999427645, 0.24978762959933554, 0.4816940047440535]","[0.0067872676807507895, 0.10977294160229267, 0.4816940047440535, 0.9999999999999993]","[True, True]","[True, True, True]",True,True
12253,Caesar_cipher;English_language;Canada;Canadian_Charter_of_Rights_and_Freedoms,Caesar_cipher,Canadian_Charter_of_Rights_and_Freedoms,3,3,1,"[0.044392101845196145, 0.12595461479919226, 0.2698689299583445]","[0.010793363352190485, 0.05863695756425321, 0.2698689299583445, 1.000000000000002]","[True, True]","[True, True, True]",True,True
80,AIDS;Africa;Christianity;Jesus,AIDS,Jesus,3,3,1,"[0.07603629687661742, 0.08758575165370211, 0.4779450275366776]","[0.009663559841482948, 0.030941097530871438, 0.4779450275366776, 0.9999999999999987]","[True, True]","[True, True, True]",True,True
9146,Saint_Helena;World_War_II;Aircraft;Airbus_A380,Saint_Helena,Airbus_A380,3,3,1,"[0.05427048015186846, 0.09028850646421852, 0.2697527556215666]","[0.010730331830749151, 0.045445574861987664, 0.2697527556215666, 0.9999999999999993]","[True, True]","[True, True, True]",True,True
246,Art;Australia;New_Zealand;All_Blacks,Art,All_Blacks,3,3,1,"[0.04720099639795899, 0.18543805184162676, 0.3500537851473539]","[0.017007021625476782, 0.13681244878447787, 0.3500537851473539, 1.0000000000000024]","[True, True]","[True, True, True]",True,True
11985,Belfast;United_Kingdom;London;London_Bridge,Belfast,London_Bridge,3,3,1,"[0.166127349240681, 0.25594756589287465, 0.34780896360710256]","[0.031141142696916833, 0.07935392536986578, 0.34780896360710256, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
12501,Colombo;Roman_Empire;Philosophy;Astronomy,Colombo,Astronomy,3,3,1,"[0.02429586496799725, 0.04366362745759707, 0.05091961482284381]","[0.013583750517894923, 0.019752377936759248, 0.05091961482284381, 1.0000000000000027]","[True, True]","[True, True, True]",True,True
13165,Francium;Biology;Medicine;Health,Francium,Health,3,3,1,"[0.01642352435569079, 0.07054243176164028, 0.2066405010228032]","[0.010203490849526866, 0.07691855248034869, 0.2066405010228032, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
19208,Theatre;France;Kenya;Ethiopia,Theatre,Zebra,3,3,0,"[0.03244773972792075, 0.14379674468565215, 0.29039739650931723]","[0.01188635163439519, 0.10922185529919222, 0.29039739650931723, 1.0000000000000002]","[True, True]","[True, True, True]",True,True
20319,Theatre;France;Sub-Saharan_Africa;North_Africa,Theatre,Zebra,3,3,0,"[0.03244773972792075, 0.0797012889223417, 0.24426411479808094]","[0.010602995392490856, 0.11580310928996305, 0.24426411479808094, 0.9999999999999996]","[True, True]","[True, True, True]",True,True
20600,Newmarket;England;Russian_language;Russia,Newmarket,Battle_of_Stalingrad,3,3,0,"[0.08540818699429865, 0.10409215266327465, 0.36897617212705003]","[0.02482395355252454, 0.11203637597243322, 0.36897617212705003, 1.0000000000000022]","[True, True]","[True, True, True]",True,True
6217,Peanut;Canada;Viking;Leif_Ericson,Peanut,Leif_Ericson,3,3,1,"[0.03169988357569927, 0.046532296572721184, 0.07329811166257155]","[0.005251766927077804, 0.034014363360273775, 0.07329811166257155, 0.9999999999999981]","[True, True]","[True, True, True]",True,True
13366,Great_Wall_of_China;17th_century;Canada;Vancouver,Great_Wall_of_China,Vancouver,3,3,1,"[0.049571451525044254, 0.06851681409956994, 0.1785896867759]","[0.022907833470114405, 0.026114709134253337, 0.1785896867759, 0.9999999999999984]","[True, True]","[True, True, True]",True,True
7730,Coin;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Robert_Peel,Coin,Robert_Peel,3,3,1,"[0.048273362504904826, 0.18035057300383242, 0.20733686444997257]","[0.008263900123410224, 0.10960020665277943, 0.20733686444997257, 1.0000000000000002]","[True, True]","[True, True, True]",True,True
16944,Volleyball;Europe;Africa;Bantu,Volleyball,Bantu,3,3,1,"[0.01881980496280977, 0.20733258691597292, 0.33394778865236213]","[0.006265709789531241, 0.10808291333622023, 0.33394778865236213, 0.9999999999999976]","[True, True]","[True, True, True]",True,True
11231,Bill_Gates;United_States;World_War_II;Adolf_Hitler,Bill_Gates,Adolf_Hitler,3,3,1,"[0.06198196247793148, 0.24978762959933554, 0.2660941455506817]","[0.02222490938805531, 0.06845063311391543, 0.2660941455506817, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
18768,2004_Atlantic_hurricane_season;Pacific_Ocean;California;Redwood_National_and_State_Parks,2004_Atlantic_hurricane_season,Carlsbad_Caverns_National_Park,3,3,0,"[0.055008964075691356, 0.15062028705590647, 0.21580310724504276]","[0.022033317666881998, 0.05136661516232581, 0.21580310724504276, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
20028,Jesus;Jerusalem;Arabic_language;Iraq,Jesus,Osama_bin_Laden,3,3,0,"[0.04753352024243717, 0.05845847559356324, 0.11808992298027438]","[0.025127509082745664, 0.05166076973737479, 0.11808992298027438, 1.0]","[True, True]","[True, True, True]",True,True
5411,Raven;Europe;Africa;South_Africa,Raven,South_Africa,3,3,1,"[0.021763592474162218, 0.20733258691597292, 0.5288559985334571]","[0.009234442393960545, 0.15523175878010434, 0.5288559985334571, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
14218,Linear_algebra;Force;Electric_charge;Electricity,Linear_algebra,Electricity,3,3,1,"[0.07014677433716476, 0.11632653202854364, 0.6038136966166836]","[0.021498361342354676, 0.16350518221565194, 0.6038136966166836, 1.0000000000000029]","[True, True]","[True, True, True]",True,True
3064,Star_Wars_Episode_IV__A_New_Hope;Tunisia;Africa;Kenya,Star_Wars_Episode_IV__A_New_Hope,Kenya,3,3,1,"[0.030842623280081645, 0.16761902366946602, 0.30892275761755744]","[0.018353962369135092, 0.10589594860247206, 0.30892275761755744, 1.0000000000000027]","[True, True]","[True, True, True]",True,True
525,Batman;Scotland;Germany;The_Holocaust,Batman,The_Holocaust,3,3,1,"[0.00982469648640849, 0.1022769174433613, 0.17876759091094155]","[0.014819786060020167, 0.03410443555695403, 0.17876759091094155, 0.9999999999999987]","[True, True]","[True, True, True]",True,True
9572,Netherlands_Antilles;Africa;African_Great_Lakes;Lake_Kivu,Netherlands_Antilles,Lake_Kivu,3,3,1,"[0.05024878246839564, 0.21822922345090393, 0.46439741734695184]","[0.013830537284628954, 0.06395588548857664, 0.46439741734695184, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
17822,Pyramid;Mexico;Salsa_music;Latin_America,Pyramid,Bean,3,3,0,"[0.038694230531195195, 0.04924214829516053, 0.1505855661492146]","[0.016862801855014452, 0.29931813136596996, 0.1505855661492146, 1.0000000000000013]","[True, True]","[True, False, True]",True,False
15802,Silver;Argentina;Brazil;Pel%C3%A9,Silver,Pelé,3,3,1,"[0.04861436582766089, 0.12313563399919354, 0.2137180771902547]","[0.009286619343149984, 0.043871265575205445, 0.2137180771902547, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
10008,Derby;18th_century;President_of_the_United_States;Chester_A._Arthur,Derby,Chester_A._Arthur,3,3,1,"[0.04158866123752522, 0.07704403885804727, 0.2575383623740621]","[0.03219026041071359, 0.026698259381874992, 0.2575383623740621, 1.0000000000000016]","[True, True]","[False, True, True]",True,False
12503,Colombo;Cricket;Australia;Adelaide,Colombo,Adelaide,3,3,1,"[0.027636803736405428, 0.06396457730019282, 0.19359670119713854]","[0.04142829016671539, 0.024352140470178953, 0.19359670119713854, 1.0000000000000033]","[True, True]","[False, True, True]",True,False
11905,Battle_of_Grunwald;World_War_II;United_States;United_States_Constitution,Battle_of_Grunwald,United_States_Constitution,3,3,1,"[0.16451463124284113, 0.24978762959933554, 0.27542872830020654]","[0.01266633079732859, 0.05320017717311148, 0.27542872830020654, 1.0000000000000029]","[True, True]","[True, True, True]",True,True
8531,Yeast;Apple;Tree;Wood,Yeast,Wood,3,3,1,"[0.02201325119514067, 0.12981848770285853, 0.2277266938276068]","[0.028943732147504914, 0.04484800922129651, 0.2277266938276068, 1.0000000000000022]","[True, True]","[True, True, True]",True,True
1775,Jurassic;Russia;Georgia_%28country%29;Abkhazia,Jurassic,Abkhazia,3,3,1,"[0.03464372544430218, 0.24719549220220896, 0.42742547431571787]","[0.007547194263389752, 0.13957403526767925, 0.42742547431571787, 0.9999999999999988]","[True, True]","[True, True, True]",True,True
8453,Yellowstone_National_Park;Fire;Electricity;Michael_Faraday,Yellowstone_National_Park,Michael_Faraday,3,3,1,"[0.06080902385012482, 0.07728591999632982, 0.1844022347905593]","[0.00963278915368768, 0.02759410147997545, 0.1844022347905593, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
7645,Indus_Valley_Civilization;Dam;Flood;Hurricane_Katrina,Indus_Valley_Civilization,Hurricane_Katrina,3,3,1,"[0.023010813390339138, 0.0775839641311233, 0.23517279469952176]","[0.025869387939468788, 0.022110043074479863, 0.23517279469952176, 0.9999999999999983]","[True, True]","[False, True, True]",True,False
17703,Pyramid;Earth;Photosynthesis;Plant,Pyramid,Bean,3,3,0,"[0.02651419649611107, 0.0578299229125909, 0.2866644457646204]","[0.012079418696098866, 0.053232237468505264, 0.2866644457646204, 1.0000000000000018]","[True, True]","[True, True, True]",True,True
3455,Zeus;Earth;United_States;American_Civil_War,Zeus,American_Civil_War,3,3,1,"[0.03368829926677565, 0.08151216872548508, 0.2762085796733708]","[0.01188824525706905, 0.025545193924374533, 0.2762085796733708, 1.0000000000000009]","[True, True]","[True, True, True]",True,True
4373,University_of_Cambridge;United_States;United_States_Constitution;Fourteenth_Amendment_to_the_United_States_Constitution,University_of_Cambridge,Fourteenth_Amendment_to_the_United_States_Constitution,3,3,1,"[0.06890235380811208, 0.27542872830020654, 0.6331471704354767]","[0.03248445767200493, 0.26912756000273774, 0.6331471704354767, 0.9999999999999987]","[True, True]","[True, True, True]",True,True
8239,Cathedral_of_Magdeburg;France;Pacific_Ocean;Ocean,Cathedral_of_Magdeburg,Ocean,3,3,1,"[0.05734925041548016, 0.11983297919153084, 0.29943422728192376]","[0.01629659331375233, 0.07294828046920429, 0.29943422728192376, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
9851,Chives;North_America;Canada;Canadian_Senate,Chives,Canadian_Senate,3,3,1,"[0.02231321439152234, 0.19770608054487004, 0.2489043835115804]","[0.0064189903690879185, 0.03844261651901299, 0.2489043835115804, 1.0000000000000002]","[True, True]","[True, True, True]",True,True
11988,Belize;English_language;New_Zealand;Tokelau,Belize,Tokelau,3,3,1,"[0.06882321916696536, 0.10191703321875616, 0.2880908248402588]","[0.029639720319627978, 0.04488593150736023, 0.2880908248402588, 1.0000000000000004]","[True, True]","[True, True, True]",True,True
12420,Chelsea_F.C.;Petroleum;Global_warming;Retreat_of_glaciers_since_1850,Chelsea_F.C.,Retreat_of_glaciers_since_1850,3,3,1,"[0.0187285534411046, 0.07426695895566666, 0.11411299817215706]","[0.013307735887262464, 0.023215912393114994, 0.11411299817215706, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
6373,Oviraptor;Latin;United_States;Baseball,Oviraptor,Baseball,3,3,1,"[0.013238920742491493, 0.08172264639209122, 0.08267822831567623]","[0.01681348046984509, 0.019305079582014783, 0.08267822831567623, 0.999999999999998]","[True, True]","[True, True, True]",True,True
2285,Scotland;Textile;Art;Drawing,Scotland,Drawing,3,3,1,"[0.013545185044422653, 0.048190831731073705, 0.14959690831474837]","[0.01789063744692215, 0.06018653937429405, 0.14959690831474837, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
537,Batman;Scotland;Industrial_Revolution;Ship,Batman,Ship,3,3,1,"[0.00982469648640849, 0.06286476974562795, 0.1819026819480572]","[0.005765701325294972, 0.02251090561131225, 0.1819026819480572, 1.0000000000000002]","[True, True]","[True, True, True]",True,True
6410,Beetle;Oxygen;Electron;Electron_beam_welding,Beetle,Electron_beam_welding,3,3,1,"[0.013735532177914758, 0.05305091420308046, 0.21269778570457662]","[0.004676938800438637, 0.03766454080071822, 0.21269778570457662, 0.9999999999999991]","[True, True]","[True, True, True]",True,True
1176,Continent;Japan;Nintendo;Nintendo_Entertainment_System,Continent,Nintendo_Entertainment_System,3,3,1,"[0.05820834217095673, 0.09135706186925696, 0.6009771802358846]","[0.02025367561388577, 0.052434482003322944, 0.6009771802358846, 0.9999999999999968]","[True, True]","[True, True, True]",True,True
1903,Mammal;Landform;Plate_tectonics;Earthquake,Mammal,Earthquake,3,3,1,"[0.005162676976114397, 0.09179079713733587, 0.17435063852233468]","[0.008889205730229464, 0.014193802972159832, 0.17435063852233468, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
6769,Euclid;Arabic_language;Libya;Tripoli,Euclid,Tripoli,3,3,1,"[0.02603470617900233, 0.09500113942084382, 0.39915208278619424]","[0.005902736991427485, 0.027271432803610503, 0.39915208278619424, 0.9999999999999992]","[True, True]","[True, True, True]",True,True
15591,Rosa_Parks;Sweden;World_War_II;Adolf_Hitler,Rosa_Parks,Adolf_Hitler,3,3,1,"[0.04449605524905894, 0.09759121217402073, 0.2660941455506817]","[0.025118707732861928, 0.04894334643849751, 0.2660941455506817, 0.9999999999999986]","[True, True]","[True, True, True]",True,True
10111,Still_Game;England;Europe;Turkey,Still_Game,Turkey,3,3,1,"[0.04919401291220988, 0.1743883890099941, 0.3067407829716015]","[0.02384454283866602, 0.10383376796430137, 0.3067407829716015, 0.9999999999999999]","[True, True]","[True, True, True]",True,True
8228,Wombat;Ice_age;Arctic_Ocean;Ocean,Wombat,Ocean,3,3,1,"[0.01671453185700283, 0.18535007574913007, 0.40169279097270083]","[0.005917628583101548, 0.09139172330944875, 0.40169279097270083, 1.0000000000000016]","[True, True]","[True, True, True]",True,True
10376,Bosnia_and_Herzegovina;English_language;Scotland;Shetland,Bosnia_and_Herzegovina,Shetland,3,3,1,"[0.02506093157142392, 0.11180811178321227, 0.16664796797169876]","[0.013543563829836638, 0.04799600607764825, 0.16664796797169876, 1.0000000000000007]","[True, True]","[True, True, True]",True,True
13015,Eskimo;Canada;North_America;Latin_America,Eskimo,Latin_America,3,3,1,"[0.10193166867382694, 0.19770608054487004, 0.3737141680848362]","[0.05167901418168057, 0.12031727019497725, 0.3737141680848362, 1.0000000000000013]","[True, True]","[True, True, True]",True,True
17809,Florence_Nightingale;Istanbul;Mosque;Muhammad,Florence_Nightingale,Jyllands-Posten_Muhammad_cartoons_controversy,3,3,0,"[0.03730515105046597, 0.11400706051276, 0.21036015426079596]","[0.0158846483053959, 0.02641756160788213, 0.21036015426079596, 1.000000000000002]","[True, True]","[True, True, True]",True,True
