path,source_article,target_article,human_path_length,shortest_path_length,is_successful,top,center_top,center,center_bottom,bottom,count_images,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing,curv_feats_0,curv_feats_1,curv_feats_2,curv_feats_3,curv_feats_4,curv_feats_5,curv_feats_6,curv_feats_7,curv_feats_8,curv_feats_9,curv_feats_10,curv_feats_11,curv_feats_12,curv_feats_13,curv_feats_14,curv_feats_15,used_top,used_center_bottom,used_bottom,treatment_used_top,prop_scores_used_top,treatment_used_center_bottom,prop_scores_used_center_bottom,treatment_used_bottom,prop_scores_used_bottom,treatment_seq_strictly_increasing,prop_scores_seq_strictly_increasing
solar system;earth;united states;baseball;babe ruth,solar system,babe ruth,4,4,1,1,0,1,2,1,5,"[0.3319328545283022, 0.08151216872548508, 0.08267822831567623, 0.16405210271871448]","[0.00802282670227088, 0.011879534009329739, 0.03595959282161238, 0.16405210271871448, 0.9999999999999996]","[False, True, True]","[True, True, True, True]",False,True,4.0,-595.25,729.3140041619018,-1667.0,-684.5,-341.0,-251.75,-32.0,3.0,97.66666666666669,1340.535838138367,-1342.0,-508.5,325.0,817.5,1310.0,0,0,0,0,0.08894836097469297,0,0.11376311122970556,0,0.08272562385224518,0,0.14218051986018074
women's rights;india;biodiversity;bird,women's rights,indian peafowl,3,4,0,2,1,1,0,0,2,"[0.04404734418385462, 0.04998683894801333, 0.08350346441739759]","[0.013643595000254798, 0.0333642085420344, 0.08350346441739759, 1.0000000000000004]","[True, True]","[True, True, True]",True,True,3.0,-349.0,255.17836898922292,-633.0,-454.0,-275.0,-207.0,-139.0,2.0,179.0,445.47727214752496,-136.0,21.5,179.0,336.5,494.0,1,0,0,1,0.11736835276540228,0,0.13439086413641407,0,0.10285196768435416,1,0.3934276666650384
claude monet;united states dollar;united states;yellowstone national park,claude monet,glacier national park (us),3,4,0,1,1,1,1,0,3,"[0.011308141169882371, 0.18077010104619168, 0.11100992386999824]","[0.011263122498026891, 0.02048375479751234, 0.11100992386999824, 1.0000000000000004]","[True, False]","[True, True, True]",False,True,3.0,-697.6666666666666,775.8958263409679,-1591.0,-950.5,-310.0,-251.0,-192.0,2.0,-59.0,1895.0461735799472,-1399.0,-729.0,-59.0,611.0,1281.0,0,0,0,0,0.1375873573498923,0,0.15331303004600888,0,0.07680947011424243,0,0.3931817083376856
dog;dna;computer science;algebra;elementary algebra,dog,elementary algebra,4,4,1,2,1,1,0,1,1,"[0.03573550114028733, 0.04313991137489614, 0.06439794162018689, 0.4127363337435412]","[0.008463856427013838, 0.014063011492437535, 0.03887802996156053, 0.4127363337435412, 0.9999999999999988]","[True, True, True]","[True, True, True, True]",True,True,4.0,-65.5,51.752616681027185,-137.0,-86.0,-52.0,-31.5,-21.0,3.0,38.666666666666664,27.30079363925769,14.0,24.0,34.0,51.0,68.0,0,0,0,0,0.10242085245755635,0,0.08769877740923615,0,0.0691985846421435,1,0.14773203597451723
johnston atoll;pacific ocean;ocean;crustacean;barnacle,johnston atoll,barnacle,4,4,1,1,0,2,1,1,2,"[0.13757205097129177, 0.29943422728192376, 0.043885942982708585, 0.19929768725814373]","[0.007582429697427755, 0.01474017071021763, 0.02118186455492651, 0.19929768725814373, 0.9999999999999976]","[True, False, True]","[True, True, True, True]",False,True,4.0,-110.75,79.31529907065008,-190.0,-168.25,-118.0,-60.5,-17.0,3.0,57.666666666666664,28.5014619508076,29.0,43.5,58.0,72.0,86.0,0,0,0,0,0.1007943978069232,0,0.08352114306076475,0,0.07082279388905979,0,0.1477633689246185
great moravia;poland;united states;cinema of the united states;star wars episode iv  a new hope,great moravia,star wars episode iv  a new hope,4,4,1,0,1,2,1,1,2,"[0.06531519691587659, 0.127408349841297, 0.13966124285229717, 0.21861147949177906]","[0.014822642371178455, 0.01640827880885262, 0.05692998253246181, 0.21861147949177906, 1.0000000000000009]","[True, True, True]","[True, True, True, True]",True,True,4.0,-565.25,707.7816871512478,-1610.0,-632.75,-306.0,-238.5,-39.0,3.0,89.33333333333333,1312.944908719834,-1303.0,-518.5,266.0,785.5,1305.0,0,0,0,0,0.09061592121483303,0,0.1078001600049784,0,0.08515949230031267,1,0.13713361477385652
chlorine;ocean;atlantic ocean;iceland;surtsey,chlorine,surtsey,4,4,1,2,0,2,0,1,3,"[0.030522397841549587, 0.38150928545766527, 0.16715694687526264, 0.19096541671392686]","[0.012612528636085574, 0.037715350069463235, 0.09664387345491604, 0.19096541671392686, 1.0000000000000007]","[True, False, True]","[True, True, True, True]",False,True,4.0,-175.75,116.50286119519411,-291.0,-263.25,-184.5,-97.0,-43.0,3.0,24.0,193.8272426672783,-176.0,-69.5,37.0,124.0,211.0,0,0,0,0,0.098343354435903,0,0.07387643564228802,0,0.07012898762732889,0,0.1371991007514837
ordinary differential equation;isaac newton;england;manchester;manchester united f.c.,ordinary differential equation,manchester united f.c.,4,4,1,0,1,2,0,2,2,"[0.029006222763000723, 0.05247625798232588, 0.14239990985351192, 0.35086494818459807]","[0.003321931062939562, 0.048059801897675274, 0.22105070838621932, 0.35086494818459807, 1.0000000000000024]","[True, True, True]","[True, True, True, True]",True,True,4.0,-311.75,336.8079324085663,-805.0,-388.0,-180.0,-103.75,-82.0,3.0,-9.666666666666666,652.1612786215794,-723.0,-292.5,138.0,347.0,556.0,0,0,0,0,0.09098845443372054,0,0.10526451418429525,0,0.06444332886535145,1,0.13604231303119582
drosophila melanogaster;organism;water;fishing;boat,drosophila melanogaster,boat,4,4,1,2,0,1,1,1,1,"[0.13371380516665646, 0.1001837743881324, 0.11481925257316307, 0.08552776326451803]","[0.007671747051697816, 0.013880491312447759, 0.09650562490303358, 0.08552776326451803, 1.0000000000000002]","[False, True, False]","[True, True, False, True]",False,False,4.0,-143.75,92.51801626350046,-234.0,-218.25,-140.0,-65.5,-61.0,3.0,2.0,160.34649980588912,-167.0,-73.0,21.0,86.5,152.0,0,0,0,0,0.09731552642054331,0,0.07914679151480926,0,0.06615411208747075,0,0.13603570207585405
"john seigenthaler, sr.;martin luther king, jr.;africa;human;ape;monkey","john seigenthaler, sr.",monkey,5,4,1,0,1,1,2,2,2,"[0.05521743456142638, 0.07089822044420435, 0.14817488234855875, 0.27370180948854705, 0.34823386954139013]","[0.003253143356704928, 0.020277599051302622, 0.0254754789764704, 0.09300944833486859, 0.34823386954139013, 1.0000000000000009]","[True, True, True, True]","[True, True, True, True, True]",True,True,5.0,-221.4,217.2068138894358,-519.0,-375.0,-147.0,-37.0,-29.0,4.0,-2.0,329.0916792222698,-490.0,-40.0,127.0,165.0,228.0,0,0,0,0,0.0730451238693678,0,0.07357901429360333,0,0.03912138538732372,1,0.0438892694080906
kīlauea;mount st. helens;bear;animal;insect;thorax,kīlauea,thorax,5,4,1,1,1,1,2,1,1,"[0.17812778906118992, 0.018618759824836958, 0.03570034513780372, 0.10126777360083801, 0.330437294055085]","[0.002957714575142939, 0.005537142604303561, 0.011979554542541019, 0.03623635458543361, 0.330437294055085, 0.9999999999999989]","[False, True, True, True]","[True, True, True, True, True]",False,True,5.0,-150.0,211.07936895869287,-519.0,-132.0,-45.0,-42.0,-12.0,4.0,-7.5,357.49545451655746,-474.0,-143.25,28.5,164.25,387.0,0,0,0,0,0.0798543134439114,0,0.07167608784369706,0,0.05488046694864781,0,0.04386264866980617
johannes gutenberg;newspaper;united states;amtrak;super chief,johannes gutenberg,super chief,4,4,1,1,1,1,1,1,3,"[0.06048975119367721, 0.09636634570745795, 0.11731702602868647, 0.20033991076634391]","[0.006585850948854178, 0.01617018381375652, 0.050750834021643765, 0.20033991076634391, 0.9999999999999994]","[True, True, True]","[True, True, True, True]",True,True,4.0,-506.25,731.0464531523743,-1583.0,-653.0,-197.0,-50.25,-48.0,3.0,1.0,1409.19232186384,-1532.0,-618.5,295.0,767.5,1240.0,0,0,0,0,0.07747461745411134,0,0.10491353811139224,0,0.04727238592241631,1,0.09985852958978916
rail transport;united states;president of the united states;chester a. arthur;james garfield,rail transport,james garfield,4,4,1,1,2,1,0,1,5,"[0.14042053184785802, 0.3235514638662403, 0.2575383623740621, 0.382467277622512]","[0.0162815090792486, 0.06310409247502853, 0.17506154466839893, 0.382467277622512, 1.0000000000000013]","[True, False, True]","[True, True, True, True]",False,True,4.0,-532.75,733.4095604321867,-1593.0,-739.5,-258.5,-51.75,-21.0,3.0,524.0,560.1098106621594,41.0,217.0,393.0,765.5,1138.0,0,0,0,0,0.06754231273117278,0,0.09691338400304661,0,0.07933689820101818,0,0.09978512041168722
crystal;snow;human;genetics,crystal,child,3,4,0,0,0,2,1,1,2,"[0.09947947139874977, 0.03937636405098223, 0.12583927693757974]","[0.018896653411929074, 0.013627945415221136, 0.12583927693757974, 1.0000000000000002]","[False, True]","[False, True, True]",False,False,3.0,-153.33333333333334,73.41888948583555,-203.0,-195.5,-188.0,-128.5,-69.0,2.0,-67.0,73.53910524340094,-119.0,-93.0,-67.0,-41.0,-15.0,0,0,0,0,0.13596553733488484,0,0.10912881022413905,0,0.09588048002796491,0,0.3555154608443896
walrus;the beatles;20th century;21st century,walrus,christina aguilera,3,4,0,1,0,2,1,0,2,"[0.04815210554060747, 0.04916761843565356, 0.1440425046672501]","[0.016924062710683873, 0.049526676486973537, 0.1440425046672501, 1.0000000000000024]","[True, True]","[True, True, True]",True,True,3.0,-187.66666666666663,154.823555486022,-364.0,-244.5,-125.0,-99.5,-74.0,2.0,-25.5,374.0594872476837,-290.0,-157.75,-25.5,106.75,239.0,0,0,0,0,0.1339035480882615,0,0.11633835768322288,0,0.0856438587745144,1,0.35517682254959504
wind;gibraltar;english language;ireland;irish poetry,wind,irish poetry,4,4,1,2,1,0,0,2,2,"[0.03805302795118762, 0.04043662803319593, 0.0779974954905479, 0.3835251326429367]","[0.010302619628380529, 0.016497389785114787, 0.09444448446834372, 0.3835251326429367, 0.9999999999999999]","[True, True, True]","[True, True, True, True]",True,True,4.0,-304.0,282.99587747291775,-641.0,-486.5,-254.0,-71.5,-67.0,3.0,-2.0,501.46983957163366,-574.0,-184.0,206.0,284.0,362.0,0,0,0,0,0.08469907744654492,0,0.0915291452470298,0,0.05102534458830338,1,0.1292805311342666
computer;great britain;united kingdom;j. k. rowling;harry potter,computer,harry potter,4,4,1,2,1,1,0,1,4,"[0.020338818560746912, 0.41522464422348215, 0.04789429960394264, 0.5957054413245018]","[0.0179051671234472, 0.015402822016562333, 0.03969583580519211, 0.5957054413245018, 0.9999999999999998]","[True, False, True]","[False, True, True, True]",False,False,4.0,-359.25,436.2830694247333,-1005.0,-411.75,-192.5,-140.0,-47.0,3.0,55.666666666666664,814.6522775597779,-791.0,-333.5,124.0,479.0,834.0,0,0,0,0,0.09383607083304772,0,0.09037114688477148,0,0.07649942633974915,0,0.12916776938600869
eurasian eagle owl;europe;north america;united states;u.s. state,eurasian eagle owl,fedora core,4,4,0,1,3,0,0,1,3,"[0.03876855375497157, 0.17836530050620195, 0.3308730019703287, 0.44841659139115103]","[0.011721181314583662, 0.08111661911517148, 0.13862088991715263, 0.44841659139115103, 1.0000000000000016]","[True, True, True]","[True, True, True, True]",True,True,4.0,-876.75,553.7113417657255,-1626.0,-1115.25,-756.0,-517.5,-369.0,3.0,192.0,1169.149691014799,-1059.0,-340.5,378.0,817.5,1257.0,0,0,0,0,0.06581671331971409,0,0.11444407957420016,0,0.10980201316448202,1,0.15315976623171648
wood;tree;cretaceous;dinosaur;velociraptor,wood,velociraptor,4,4,1,2,1,0,1,1,2,"[0.2277266938276068, 0.03292247039047562, 0.19790975384437268, 0.17388064767782488]","[0.012638009430243482, 0.028758298738882117, 0.05532549021537256, 0.17388064767782488, 0.9999999999999996]","[False, True, False]","[True, True, True, True]",False,True,4.0,-108.5,32.848135411313685,-145.0,-129.25,-109.5,-88.75,-70.0,3.0,-8.333333333333334,53.144457221175315,-54.0,-37.5,-21.0,14.5,50.0,0,0,0,0,0.10383147271602419,0,0.08922185440653378,0,0.07588349192123028,0,0.15309523177982282
albert einstein;germany;prime minister of the united kingdom;united kingdom,albert einstein,m1 motorway,3,4,0,1,1,1,1,0,4,"[0.06266267155623247, 0.06474920596868938, 0.18035057300383242]","[0.03081062689662379, 0.18455473912924727, 0.18035057300383242, 1.0000000000000027]","[True, True]","[True, False, True]",True,False,3.0,-688.0,407.4567461706825,-1007.0,-917.5,-828.0,-528.5,-229.0,2.0,-89.5,973.686037693876,-778.0,-433.75,-89.5,254.75,599.0,0,0,0,0,0.13261971750927948,0,0.06887719268004586,0,0.13416636406394955,1,0.392204989745965
ming dynasty;iron;metal;steel,ming dynasty,gas metal arc welding,3,4,0,1,1,1,0,1,3,"[0.026445390599924068, 0.1523625146962425, 0.12867234604542746]","[0.023851872375683852, 0.6690892824393988, 0.12867234604542746, 0.9999999999999992]","[True, False]","[True, False, True]",False,False,3.0,-181.0,34.698703145794944,-221.0,-192.0,-163.0,-161.0,-159.0,2.0,31.0,38.18376618407357,4.0,17.5,31.0,44.5,58.0,0,0,0,0,0.12537058609253776,0,0.14746962735233804,0,0.10645036849712007,0,0.39168630230678503
tansy;europe;united nations;united states;north america,tansy,vole,4,4,0,1,1,0,2,1,4,"[0.019641641893712217, 0.11664200235355063, 0.30510236928207757, 0.3308730019703287]","[0.012548407450740798, 0.17836530050620195, 0.0977312009970187, 0.3308730019703287, 1.0000000000000007]","[True, True, True]","[True, False, True, True]",True,False,4.0,-948.25,510.5424402861464,-1662.0,-1121.25,-821.5,-648.5,-488.0,3.0,79.66666666666667,1114.909114382573,-1174.0,-360.5,453.0,706.5,960.0,0,0,0,0,0.06989048524881752,0,0.2448556358361346,0,0.1313262930413168,1,0.2505428941352308
chew valley;england;europe;italy;bologna,chew valley,war of the league of cambrai,4,4,0,1,0,3,1,0,4,"[0.10300003531012203, 0.1743883890099941, 0.23556807335006139, 0.19896216554842824]","[0.02849004934204872, 0.0582561430335413, 0.07569591776827468, 0.19896216554842824, 1.0000000000000013]","[True, True, False]","[True, True, True, True]",False,True,4.0,-677.5,414.9831321873216,-1103.0,-868.25,-748.5,-557.75,-110.0,3.0,226.66666666666663,478.04846337304895,-313.0,41.5,396.0,496.5,597.0,0,0,0,0,0.0958817229825856,0,0.12257093079106243,0,0.14706647294996333,0,0.2540602461302166
the smiths;england;industrial revolution;james watt,the smiths,henry h. rogers,3,4,0,1,0,1,0,2,2,"[0.044350720793966174, 0.11331835062185264, 0.3030535515639405]","[0.010203885312877652, 0.04309335828564585, 0.3030535515639405, 1.0000000000000002]","[True, True]","[True, True, True]",True,True,3.0,-361.0,359.4662710185755,-761.0,-509.0,-257.0,-161.0,-65.0,2.0,348.0,220.6173157302028,192.0,270.0,348.0,426.0,504.0,0,0,1,0,0.10902820337206715,0,0.15813400176989376,1,0.10479212890136068,1,0.3976712923282318
death valley national park;film;19th century;napoleon i of france,death valley national park,matilda of boulogne,3,4,0,1,0,1,0,2,3,"[0.029927002144630798, 0.027452271985336094, 0.14810994448725168]","[0.033820789947748814, 0.019791817811277486, 0.14810994448725168, 1.0000000000000013]","[False, True]","[False, True, True]",False,False,3.0,-258.6666666666667,60.302017655575455,-303.0,-293.0,-283.0,-236.5,-190.0,2.0,-46.5,94.04520189781084,-113.0,-79.75,-46.5,-13.25,20.0,0,0,1,0,0.12935664163483918,0,0.1389304793146567,1,0.11655818149256904,0,0.39632944483561205
common cuckoo;asia;earth;planet;definition of planet,common cuckoo,definition of planet,4,4,1,1,1,1,1,1,3,"[0.012343166967060013, 0.07915200696343429, 0.27185376332025557, 0.7483879637809902]","[0.006143404580904036, 0.020818656836182104, 0.26523209253206764, 0.7483879637809902, 1.0000000000000024]","[True, True, True]","[True, True, True, True]",True,True,4.0,-254.75,164.1490684307001,-404.0,-379.25,-281.5,-157.0,-52.0,3.0,106.33333333333331,125.92193348790882,-33.0,53.5,140.0,176.0,212.0,0,0,0,0,0.09458368085165209,0,0.08482352415240853,0,0.0781973841404926,1,0.15510210647087985
arts and crafts;textile;cotton;industrial revolution;rail transport,arts and crafts,henry h. rogers,4,4,0,0,0,1,3,1,2,"[0.11306400494622623, 0.10659269302639793, 0.12071013312243918, 0.16122543045718288]","[0.015950575468792447, 0.017542799432931803, 0.022538579486047396, 0.16122543045718288, 0.9999999999999996]","[False, True, True]","[True, True, True, True]",False,True,4.0,-88.75,22.998188334446404,-117.0,-99.75,-88.0,-77.0,-62.0,3.0,-10.666666666666666,30.105370506494904,-35.0,-27.5,-20.0,1.5,23.0,0,1,0,0,0.10489071083336765,1,0.09139308040329604,0,0.07507995639706717,0,0.1551161550880626
iron(iii) chloride;metal;uranium;nuclear weapon,iron(iii) chloride,effects of nuclear explosions,3,4,0,0,0,2,2,0,2,"[0.07464345332561356, 0.08172488537989658, 0.15344434515851949]","[0.006796887901255558, 0.013695367909723862, 0.15344434515851949, 0.9999999999999993]","[True, True]","[True, True, True]",True,True,3.0,-117.0,6.244997998398398,-122.0,-120.5,-119.0,-114.5,-110.0,2.0,-1.5,14.849242404917495,-12.0,-6.75,-1.5,3.75,9.0,0,1,0,0,0.1294569883618979,1,0.12749885224421142,0,0.09740732297667737,1,0.3704003959967751
civil society;culture;ancient greece;wine,civil society,humus,3,4,0,1,1,1,1,0,3,"[0.11613206231197963, 0.07019188553703347, 0.04559859576713071]","[0.011575522099935053, 0.03494686357859791, 0.04559859576713071, 0.9999999999999987]","[False, False]","[True, True, True]",False,True,3.0,-151.33333333333334,58.70547958524258,-219.0,-170.0,-121.0,-117.5,-114.0,2.0,-3.5,143.54267658086914,-105.0,-54.25,-3.5,47.25,98.0,0,0,0,0,0.1299771457757569,0,0.13053998637933031,0,0.09505428661273911,0,0.3717903263782032
jan mayen;weather;wind;tropical cyclone,jan mayen,odysseus,3,4,0,0,1,2,0,1,1,"[0.04031058735856122, 0.20036025326255094, 0.20031423171676704]","[0.03205333343366477, 0.14704575099721542, 0.20031423171676704, 1.000000000000001]","[True, False]","[True, True, True]",False,True,3.0,-81.0,35.02855977627399,-119.0,-96.5,-74.0,-62.0,-50.0,2.0,-34.5,14.849242404917495,-45.0,-39.75,-34.5,-29.25,-24.0,0,0,0,0,0.1342984332942829,0,0.11863772946038731,0,0.08862878225874432,0,0.35071040575676904
mario;football (soccer);glasgow;scotland,mario,llywelyn the great,3,4,0,0,2,0,2,0,3,"[0.03541246540562686, 0.07422301236684103, 0.36925167150033283]","[0.00710397572896678, 0.06506809834334698, 0.36925167150033283, 1.0]","[True, True]","[True, True, True]",True,True,3.0,-235.66666666666663,155.50026795260945,-391.0,-313.5,-236.0,-158.0,-80.0,2.0,-77.5,330.2188668141177,-311.0,-194.25,-77.5,39.25,156.0,0,1,0,0,0.13669218880956682,1,0.1045525770008215,0,0.09332642251896776,1,0.35276791255315637
seawater;ship;20th century;19th century,seawater,alice's adventures in wonderland,3,4,0,0,1,3,0,0,3,"[0.03495515924189726, 0.04568647257611673, 0.41310306308209394]","[0.018242351284384187, 0.03252252706166776, 0.41310306308209394, 1.0000000000000024]","[True, True]","[True, True, True]",True,True,3.0,-252.33333333333337,170.52956732875776,-377.0,-349.5,-322.0,-190.0,-58.0,2.0,-159.5,147.78531726798843,-264.0,-211.75,-159.5,-107.25,-55.0,0,0,0,0,0.14330200802071186,0,0.09991161223715783,0,0.10202582195709134,1,0.3506696772820827
elementary algebra;arithmetic;africa;europe,elementary algebra,pelé,3,4,0,0,0,2,1,1,3,"[0.1458997871305969, 0.045030640844387, 0.20733258691597292]","[0.012271702159321784, 0.03167800363652978, 0.20733258691597292, 1.0000000000000004]","[False, True]","[True, True, True]",False,True,3.0,-550.6666666666666,562.3827285162066,-1143.0,-814.0,-485.0,-254.5,-24.0,2.0,-559.5,139.30003589374985,-658.0,-608.75,-559.5,-510.25,-461.0,0,0,0,0,0.17673751924362954,0,0.187002592544415,0,0.11983534196290152,0,0.3502590042185865
harry s. truman;nato;soviet union;world war ii,harry s. truman,african dwarf frog,3,4,0,0,0,3,1,0,4,"[0.044902918583896397, 0.0980714567544863, 0.3528750412569598]","[0.11737112294777081, 0.15505675735089083, 0.3528750412569598, 0.9999999999999979]","[True, True]","[True, True, True]",True,True,3.0,-462.6666666666667,338.78803599497627,-814.0,-625.0,-436.0,-287.0,-138.0,2.0,-338.0,56.56854249492381,-378.0,-358.0,-338.0,-318.0,-298.0,0,0,0,0,0.15243205402372956,0,0.18677381309691032,0,0.13006455147286583,1,0.386548681037144
