,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
9492,Francis_Drake;Indonesia;Islam;Middle_East;United_Arab_Emirates;Dubai,Francis_Drake,Dubai,5,3,1,"[0.02082112146612646, 0.10288455158419245, 0.11222533585939813, 0.19413520365588513, 0.3974125924114853]","[0.009441490324809905, 0.025647957126971935, 0.04001331182755893, 0.09524843010379432, 0.3974125924114853, 0.9999999999999969]","[True, True, True, True]","[True, True, True, True, True]",True,True
10192,Pompeii;Italy;Christianity;Europe;Culture;Popular_culture,Pompeii,Popular_culture,5,3,1,"[0.05629806924081284, 0.07981702147945198, 0.09891701719850587, 0.1161233529362002, 0.48106584122782814]","[0.028455484187357348, 0.034713696355772594, 0.035416668161572885, 0.03488035846665467, 0.48106584122782814, 0.9999999999999989]","[True, True, True, True]","[True, True, False, True, True]",True,False
10089,Population_history_of_American_indigenous_peoples;Christianity;Islam;Saudi_Arabia;United_Arab_Emirates;Dubai,Population_history_of_American_indigenous_peoples,Dubai,5,3,1,"[0.05670441549713074, 0.13667842874697456, 0.15630937387028893, 0.20582330641439298, 0.3974125924114853]","[0.01971565120205361, 0.020539599865880716, 0.04001331182755893, 0.057969444064918656, 0.3974125924114853, 0.9999999999999969]","[True, True, True, True]","[True, True, True, True, True]",True,True
12607,Cosmic_microwave_background_radiation;Princeton_University;United_States;George_Washington;President_of_the_United_States;Chester_A._Arthur,Cosmic_microwave_background_radiation,Chester_A._Arthur,5,3,1,"[0.028059485178675014, 0.07277817506504917, 0.2006209110502504, 0.23152627272029663, 0.2575383623740621]","[0.0062315192896961495, 0.026484884815881748, 0.0999331512233724, 0.1106364262977279, 0.2575383623740621, 1.0000000000000016]","[True, True, True, True]","[True, True, True, True, True]",True,True
9945,Fiji;British_Empire;Ghana;Africa;Guinea;Conakry,Fiji,Conakry,5,3,1,"[0.06400459762804069, 0.07273538446208333, 0.16432329914636343, 0.1887978996656923, 0.30896160577746706]","[0.012000846636235279, 0.027794827742827034, 0.01852949626849686, 0.04767262807003458, 0.30896160577746706, 0.9999999999999998]","[True, True, True, True]","[True, False, True, True, True]",True,False
17176,Yeti;20th_century;Jew;Religion;Christianity;Jesus,Yeti,Jesus,5,3,1,"[0.018857476593932457, 0.08551744527303035, 0.0981745269090403, 0.21524810071320838, 0.4779450275366776]","[0.013239690945943966, 0.034624548600046184, 0.07711238300719152, 0.0938903758319137, 0.4779450275366776, 0.9999999999999987]","[True, True, True, True]","[True, True, True, True, True]",True,True
3228,Heat;Latin;Spanish_language;South_America;Peru;Lima,Heat,Lima,5,3,1,"[0.022263087800346654, 0.22271298506536213, 0.22500505830435272, 0.3081433651009965, 0.348998209592333]","[0.010968436769436322, 0.03207102970279667, 0.08227391814067571, 0.11696196858154397, 0.348998209592333, 1.0000000000000009]","[True, True, True, True]","[True, True, True, True, True]",True,True
3655,Katana;World_War_II;Jew;Religion;Christianity;Jesus,Katana,Jesus,5,3,1,"[0.0716610010464452, 0.09322800614103338, 0.0981745269090403, 0.21524810071320838, 0.4779450275366776]","[0.01422004234395525, 0.020285567895835518, 0.07711238300719152, 0.0938903758319137, 0.4779450275366776, 0.9999999999999987]","[True, True, True, True]","[True, True, True, True, True]",True,True
13035,Evolutionarily_stable_strategy;Charles_Darwin;England;Westminster_Abbey;George_VI_of_the_United_Kingdom;George_V_of_the_United_Kingdom,Evolutionarily_stable_strategy,George_V_of_the_United_Kingdom,5,3,1,"[0.02800740447269068, 0.058779145359607585, 0.14024201984621182, 0.15833272616570748, 0.701695572532225]","[0.009816560600062257, 0.03776065644204658, 0.12267161096201466, 0.17652693361969818, 0.701695572532225, 1.0000000000000002]","[True, True, True, True]","[True, True, True, True, True]",True,True
15211,Pig;Brush;Steel;England;Royal_Navy;Royal_Air_Force,Pig,Royal_Air_Force,5,3,1,"[0.020614201918021248, 0.0270357878512004, 0.038223027890474645, 0.11333199243454539, 0.11864774460251747]","[0.004394958192566001, 0.0057158586140618195, 0.01457348913326971, 0.03454094518469755, 0.11864774460251747, 1.0000000000000018]","[True, True, True, True]","[True, True, True, True, True]",True,True
585,Batman;Chemistry;Biology;Plant;Tree;Wood,Batman,Wood,5,3,1,"[0.009190633617316353, 0.11061511354241237, 0.13260375576946204, 0.15195176086379616, 0.2277266938276068]","[0.007004201505419259, 0.02728232678873572, 0.03871465477020277, 0.07472806223666213, 0.2277266938276068, 1.0000000000000022]","[True, True, True, True]","[True, True, True, True, True]",True,True
8444,Abraham_Lincoln;William_Shakespeare;Poetry;Art;Music;Folk_music,Abraham_Lincoln,Folk_music,5,3,1,"[0.020998711163945624, 0.07578202284793456, 0.07861063114389379, 0.10507580021227184, 0.47253299820453565]","[0.01062849601803534, 0.023861822491959506, 0.043594472589445404, 0.044587674819449495, 0.47253299820453565, 1.000000000000002]","[True, True, True, True]","[True, True, True, True, True]",True,True
15314,Poultry;China;English_language;British_Empire;Republic_of_Ireland;Ireland,Poultry,Ireland,5,3,1,"[0.02049642811017088, 0.08636659741011518, 0.14243409651665814, 0.206854757539793, 0.7748718722867068]","[0.0072485185850524134, 0.06816431060376363, 0.0779974954905479, 0.21050211863821439, 0.7748718722867068, 1.0000000000000009]","[True, True, True, True]","[True, True, True, True, True]",True,True
12214,Brute_force_attack;United_States;Iraq;Jordan;Israel;Yom_Kippur_War,Brute_force_attack,Yom_Kippur_War,5,3,1,"[0.026195892522632335, 0.1602030414962463, 0.17649784552604103, 0.2679720262749113, 0.556855785312477]","[0.03891413042926373, 0.11320026863207516, 0.09750678147111254, 0.1887261292035712, 0.556855785312477, 0.9999999999999993]","[True, True, True, True]","[True, False, True, True, True]",True,False
6830,Pyramid;Earth;Plant;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.053232237468505264, 0.05554282167285897, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.05429965840601207, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, True, True, True]",True,True
8913,Platypus;United_Kingdom;English_language;United_States;American_Civil_War;Battle_of_Gettysburg,Platypus,Battle_of_Gettysburg,5,3,1,"[0.031019079127348203, 0.16231138621237448, 0.1636756083880345, 0.2762085796733708, 0.3426179310758292]","[0.010683219385645627, 0.05662891584666902, 0.02166405219254157, 0.09841611218868843, 0.3426179310758292, 0.999999999999998]","[True, True, True, True]","[True, False, True, True, True]",True,False
7267,Allosaurus;Bird;Plant;Soybean;Seed;Bean,Allosaurus,Bean,5,3,1,"[0.049684512143410596, 0.05005775345644978, 0.05554282167285897, 0.07567380670917628, 0.10439411813039873]","[0.005524738896294028, 0.010995474739615402, 0.05429965840601207, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, True, True, True]",True,True
12008,Bhutan;Olympic_Games;Greece;Ancient_Greece;Hellenistic_Greece;History_of_Greece,Bhutan,History_of_Greece,5,3,1,"[0.028005164279953327, 0.14907024625087853, 0.367972866252942, 0.5599075485547701, 0.6406988251084159]","[0.033774265530842694, 0.09030505621390918, 0.5540159313485703, 0.714838543016628, 0.6406988251084159, 0.9999999999999993]","[True, True, True, True]","[True, True, True, False, True]",True,False
15976,Speech_synthesis;Denmark;Europe;Africa;Ethiopia;Addis_Ababa,Speech_synthesis,Addis_Ababa,5,3,1,"[0.015984607880959862, 0.17117816002511407, 0.20733258691597292, 0.24765165896429514, 0.33366058058120707]","[0.005066231687203292, 0.027320116063246164, 0.03358034963369108, 0.13041535070302784, 0.33366058058120707, 1.0000000000000018]","[True, True, True, True]","[True, True, True, True, True]",True,True
13713,Imagism;United_States;Medicine;Anatomy;Biology;Cell_%28biology%29,Imagism,Cell (biology),5,3,1,"[0.038092787924530504, 0.06913112964750324, 0.10015882850970745, 0.14157993379216535, 0.21980324453094308]","[0.007580473756911288, 0.01981692821382814, 0.013698975097207342, 0.01799933614459796, 0.21980324453094308, 1.000000000000002]","[True, True, True, True]","[True, False, True, True, True]",True,False
2158,Police_state;United_States;American_Civil_War;Slavery;Atlantic_slave_trade;African_slave_trade,Police_state,African_slave_trade,5,3,1,"[0.1154164419220458, 0.2762085796733708, 0.3789138092349864, 0.606759433680248, 0.8001367430042642]","[0.02703697004066684, 0.13240275842035085, 0.25279189958739423, 0.6433336604142452, 0.8001367430042642, 1.0000000000000018]","[True, True, True, True]","[True, True, True, True, True]",True,True
1884,Love;Coulomb%27s_law;Albert_Einstein;Solar_eclipse;Planet;Saturn,Love,Saturn,5,3,1,"[0.018467475629311947, 0.0307717256173058, 0.04834963213202657, 0.13046935312765195, 0.20407475519002563]","[0.007455277794091132, 0.008694640969770998, 0.015337947849086984, 0.07442385962053776, 0.20407475519002563, 1.000000000000002]","[True, True, True, True]","[True, True, True, True, True]",True,True
84,AIDS;Fungus;Beer;German_language;Hungary;Paprika,AIDS,Paprika,5,3,1,"[0.0228581250541817, 0.02778185575448869, 0.028509578170565326, 0.06386233074844253, 0.0805675071463083]","[0.00511889416021896, 0.011008685575404631, 0.015001433132033538, 0.016060090313429566, 0.0805675071463083, 0.9999999999999986]","[True, True, True, True]","[True, True, True, True, True]",True,True
8612,Portuguese_language;European_Union;Greece;Ancient_Greece;Battle_of_Marathon;Pheidippides,Portuguese_language,Pheidippides,5,3,1,"[0.07788096051260775, 0.2555330685016305, 0.367972866252942, 0.4145567325936842, 0.4852795908542969]","[0.009712428866302341, 0.024064545701990833, 0.13273909361864866, 0.31729652020742183, 0.4852795908542969, 0.999999999999999]","[True, True, True, True]","[True, True, True, True, True]",True,True
17088,William_McKinley;Cuba;France;English_Channel;Channel_Islands;Guernsey,William_McKinley,Guernsey,5,3,1,"[0.0568268255849057, 0.09289161621340422, 0.11520491937316513, 0.2009870948519526, 0.5554954131221751]","[0.013510393187028994, 0.040675235691608705, 0.07141061625867079, 0.05615508179298357, 0.5554954131221751, 1.0000000000000007]","[True, True, True, True]","[True, True, False, True, True]",True,False
2829,15th_century;21st_century;Bill_Gates;Microsoft;Microsoft_Windows;Windows_Vista,15th_century,Windows_Vista,5,3,1,"[0.04591394135349331, 0.0856667162035094, 0.4294909464746497, 0.4387382653078549, 0.7302788218385103]","[0.0033522435462775948, 0.03517528301153536, 0.14940367883821948, 0.34473212030688016, 0.7302788218385103, 0.9999999999999989]","[True, True, True, True]","[True, True, True, True, True]",True,True
6844,Pyramid;Earth;Plant;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.053232237468505264, 0.05554282167285897, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.05429965840601207, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, True, True, True]",True,True
13195,Galeras;Colombia;Pacific_Ocean;Earth;Planet;Pluto,Galeras,Pluto,5,3,1,"[0.07864250345334314, 0.09832797267184816, 0.11483822830525582, 0.27185376332025557, 0.2782510639455704]","[0.00954319326293835, 0.009019799376061722, 0.013361946221511087, 0.13661059424634747, 0.2782510639455704, 1.0000000000000004]","[True, True, True, True]","[False, True, True, True, True]",True,False
12455,Chocolate;Rabbit;Mammal;Jurassic;Dinosaur;Stegosaurus,Chocolate,Stegosaurus,5,3,1,"[0.013919464163622806, 0.04732266273814462, 0.11313849550888105, 0.17290682601130922, 0.21025359830068657]","[0.006513009713990383, 0.013344089213755942, 0.04216330513926044, 0.09272309024266492, 0.21025359830068657, 0.9999999999999984]","[True, True, True, True]","[True, True, True, True, True]",True,True
6901,Pyramid;Earth;Food;Peanut;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.02772064277526952, 0.07763271921376397, 0.10283223268791308, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.05260354239495379, 0.04508255846795227, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, False, True, True]",True,False
8370,Ammonia;Camel;South_Africa;Blue_Wildebeest;Black_Wildebeest;Wildebeest,Ammonia,Wildebeest,5,3,1,"[0.015550936510954487, 0.04445424290206648, 0.10027263410988795, 0.4384757760318382, 0.5121675293985823]","[0.004463995133719142, 0.014742792890978459, 0.053549284623830344, 0.7325386227862791, 0.5121675293985823, 0.9999999999999987]","[True, True, True, True]","[True, True, True, False, True]",True,False
6897,Pyramid;Earth;Plant;Soybean;Seed;Bean,Pyramid,Bean,5,3,1,"[0.02651419649611107, 0.053232237468505264, 0.05554282167285897, 0.07567380670917628, 0.10439411813039873]","[0.004724199613703206, 0.008379202037967314, 0.05429965840601207, 0.10107310575215235, 0.10439411813039873, 1.0000000000000024]","[True, True, True, True]","[True, True, True, True, True]",True,True
14709,Music_of_Trinidad_and_Tobago;India;Extinction;Climate_change;Plate_tectonics;Earthquake,Music_of_Trinidad_and_Tobago,Earthquake,5,3,1,"[0.04506343855171848, 0.05754065482457654, 0.08241088315124678, 0.09907179165453422, 0.17435063852233468]","[0.006494291835910785, 0.02269141140272718, 0.024782142172289315, 0.04839229260416298, 0.17435063852233468, 1.0000000000000013]","[True, True, True, True]","[True, True, True, True, True]",True,True
9640,Sputnik_program;Russian_language;United_Nations;English_language;United_Kingdom;Irish_Sea,Sputnik_program,Irish_Sea,5,3,1,"[0.02353307620152415, 0.07622102499613313, 0.0987075453174014, 0.16231138621237448, 0.16641975038794948]","[0.007249617092287534, 0.02301739887216753, 0.043108075762953814, 0.04097793262115213, 0.16641975038794948, 1.000000000000001]","[True, True, True, True]","[True, True, False, True, True]",True,False
578,Batman;Chemistry;Biology;Plant;Tree;Wood,Batman,Wood,5,3,1,"[0.009190633617316353, 0.11061511354241237, 0.13260375576946204, 0.15195176086379616, 0.2277266938276068]","[0.007004201505419259, 0.02728232678873572, 0.03871465477020277, 0.07472806223666213, 0.2277266938276068, 1.0000000000000022]","[True, True, True, True]","[True, True, True, True, True]",True,True
13719,Imperial_Japanese_Navy;Egypt;Time_zone;Earth;Moon;Full_moon,Imperial_Japanese_Navy,Full_moon,5,3,1,"[0.03872150591408407, 0.04119699157805431, 0.08062927525852513, 0.45421443202019496, 0.7579723087208805]","[0.005476351727827944, 0.007383421075320426, 0.033251895275830626, 0.2758273189790692, 0.7579723087208805, 0.9999999999999998]","[True, True, True, True]","[True, True, True, True, True]",True,True
15035,Pac-Man;Popular_culture;Television;BBC;EastEnders;Coronation_Street,Pac-Man,Coronation_Street,5,3,1,"[0.019845007134870838, 0.06278737314952017, 0.17085206191573538, 0.19537292688449034, 0.26842765955795106]","[0.019886729016752598, 0.02724323163043106, 0.09564358526186145, 0.07214766604032567, 0.26842765955795106, 1.000000000000002]","[True, True, True, True]","[True, True, False, True, True]",True,False
12846,Duran_Duran;England;Atlantic_Ocean;Earth;Moon;Full_moon,Duran_Duran,Full_moon,5,3,1,"[0.03100641775523927, 0.08187541538266625, 0.11745943188759822, 0.45421443202019496, 0.7579723087208805]","[0.007210967500922264, 0.017778511434366814, 0.009004971834643419, 0.2758273189790692, 0.7579723087208805, 0.9999999999999998]","[True, True, True, True]","[True, False, True, True, True]",True,False
8024,Fern;New_Zealand;Time_zone;United_States;Music_of_the_United_States;American_popular_music,Fern,American_popular_music,5,3,1,"[0.02714211005789097, 0.08602338442658013, 0.09238728330121934, 0.2349227231501626, 0.8499090863933824]","[0.010115804474227429, 0.0540168559341004, 0.032717728595912196, 0.14444065992290775, 0.8499090863933824, 1.0000000000000009]","[True, True, True, True]","[True, False, True, True, True]",True,False
18444,Potassium_iodide;Photography;Video;Film;Television;Telecommunication,Potassium_iodide,Confucius,5,3,0,"[0.03723087420227821, 0.09190040486867534, 0.11825428855389009, 0.1588482733601337, 0.224860563972886]","[0.014386821484990236, 0.0787835437770458, 0.1469613410221617, 0.06527596422076458, 0.224860563972886, 1.0]","[True, True, True, True]","[True, True, False, True, True]",True,False
199,Archaeology;Oceania;Asia;Africa;Sudan;Darfur_conflict,Archaeology,Darfur_conflict,5,3,1,"[0.025166779680923557, 0.1134667423848736, 0.15405574236181843, 0.2582307062794251, 0.5123262364605426]","[0.025481215019679933, 0.020246710041000742, 0.02707681829564332, 0.10454275401679966, 0.5123262364605426, 1.0000000000000016]","[True, True, True, True]","[False, True, True, True, True]",True,False
9388,Dice;Latin;Spanish_language;Portuguese_language;Brazil;Rio_de_Janeiro,Dice,Rio_de_Janeiro,5,3,1,"[0.018274472407915333, 0.22271298506536213, 0.27296956103221487, 0.3268635980084505, 0.3953784442838156]","[0.007016742073678691, 0.01734542126783682, 0.025276136337244192, 0.08604958898077764, 0.3953784442838156, 0.9999999999999979]","[True, True, True, True]","[True, True, True, True, True]",True,True
12875,Earl_of_Shaftesbury;British_House_of_Commons;University_of_Cambridge;Science;Chemistry;Crystal,Earl_of_Shaftesbury,Crystal,5,3,1,"[0.04434362089519711, 0.05083699317763634, 0.07710557416377549, 0.12308299063279333, 0.13031557365104254]","[0.0013892215952329284, 0.00698384121384674, 0.009291114414688644, 0.06190840877637402, 0.13031557365104254, 0.9999999999999993]","[True, True, True, True]","[True, True, True, True, True]",True,True
310,Automobile;Energy;Star;Extrasolar_planet;Solar_System;Pluto,Automobile,Pluto,5,3,1,"[0.06372244537598769, 0.15219637651995727, 0.3326812682641216, 0.4300046271511393, 0.437449702629857]","[0.012068189876308696, 0.019240824474061755, 0.06793718760729589, 0.13074883532043505, 0.437449702629857, 1.0000000000000004]","[True, True, True, True]","[True, True, True, True, True]",True,True
17592,Llandudno;United_Kingdom;United_States_dollar;United_States;Music_of_the_United_States;American_popular_music,Llandudno,Britney_Spears,5,3,0,"[0.07800808368615275, 0.07908728858475748, 0.18077010104619168, 0.2349227231501626, 0.8499090863933824]","[0.01571731998747978, 0.09554723878012854, 0.03157448006170257, 0.14444065992290775, 0.8499090863933824, 1.0000000000000009]","[True, True, True, True]","[True, False, True, True, True]",True,False
10883,Sudoku;Japan;Space_exploration;Mars;Solar_System;Jupiter,Sudoku,Jupiter,5,3,1,"[0.03962943624968773, 0.04866899947816317, 0.21296786727292652, 0.21965559350551603, 0.35563482057975354]","[0.009540133771870568, 0.02065134601659895, 0.08932911252597511, 0.12067849813365042, 0.35563482057975354, 0.9999999999999988]","[True, True, True, True]","[True, True, True, True, True]",True,True
7670,Electromagnetic_radiation;Albert_Einstein;Germany;Prime_Minister_of_the_United_Kingdom;United_Kingdom;London,Electromagnetic_radiation,London,5,3,1,"[0.04007945450586617, 0.06266267155623247, 0.06474920596868938, 0.18035057300383242, 0.25594756589287465]","[0.006229907900616622, 0.018547812003307095, 0.09116994236269944, 0.05353041035459071, 0.25594756589287465, 1.000000000000002]","[True, True, True, True]","[True, True, False, True, True]",True,False
11361,Abbasid;Egypt;Red_Sea;Black_Sea;Sea;Dead_Sea,Abbasid,Dead_Sea,5,3,1,"[0.11222270813791353, 0.13441380652401064, 0.32768442652963914, 0.4670970868627658, 0.49558469818593187]","[0.018981143018427335, 0.06254602535989112, 0.37236058922289017, 0.32670689679856457, 0.49558469818593187, 1.0000000000000002]","[True, True, True, True]","[True, True, False, True, True]",True,False
10194,Pompeii;Italy;European_Union;Belgium;Netherlands;The_Hague,Pompeii,The_Hague,5,3,1,"[0.05629806924081284, 0.18128092569211998, 0.19088826509932916, 0.29460290864384153, 0.3068241210280536]","[0.03650318138265193, 0.05915359715365148, 0.07112731825969613, 0.10504528528392555, 0.3068241210280536, 0.999999999999999]","[True, True, True, True]","[True, True, True, True, True]",True,True
17202,Zebra;Africa;Agriculture;Fruit;Citrus;Lemon,Zebra,Lemon,5,3,1,"[0.029718491766621884, 0.07551445883658903, 0.08489266397251435, 0.18163377304086117, 0.35384279337560504]","[0.00607226398714585, 0.02009954808131392, 0.06080457072427524, 0.12620892777647713, 0.35384279337560504, 1.000000000000001]","[True, True, True, True]","[True, True, True, True, True]",True,True
1350,Elizabeth_II_of_the_United_Kingdom;South_Africa;Human;Anthropology;Society;Tribe,Elizabeth_II_of_the_United_Kingdom,Tribe,5,3,1,"[0.06558530056855602, 0.11671202837184222, 0.12764836797100884, 0.1330835895184077, 0.15662831966542523]","[0.029973579518092222, 0.05256072215460687, 0.08883233803828504, 0.06836522024466786, 0.15662831966542523, 1.0]","[True, True, True, True]","[True, True, False, True, True]",True,False
11058,Manifest_Destiny;Abraham_Lincoln;First_Transcontinental_Railroad;Canadian_Pacific_Railway;Rail_transport;Train,Manifest_Destiny,Train,5,3,1,"[0.0674765024681746, 0.09323098217373416, 0.16655372757357081, 0.3266793033373318, 0.47198582271781314]","[0.01871404078470385, 0.016877682098430987, 0.09577882096830326, 0.2573758140607063, 0.47198582271781314, 0.9999999999999997]","[True, True, True, True]","[False, True, True, True, True]",True,False
4542,University;Astronomy;Science;Biology;Cell_%28biology%29;Mitochondrion,University,Mitochondrion,5,3,1,"[0.019096108299591397, 0.1005538704195347, 0.1321344529198679, 0.21980324453094308, 0.3940261723659175]","[0.004351694703796923, 0.027763329159430392, 0.01983419054725454, 0.12161764537151915, 0.3940261723659175, 1.000000000000002]","[True, True, True, True]","[True, False, True, True, True]",True,False
6403,Rainforest;20th_century;Technology;Science;Physics;Gravitation,Rainforest,Gravitation,5,3,1,"[0.028813518326587108, 0.13216029834772247, 0.19928980854498438, 0.2001297939734238, 0.2894604299693556]","[0.021142570997396366, 0.051556145042168204, 0.043590219050536234, 0.09580379329854591, 0.2894604299693556, 1.0000000000000009]","[True, True, True, True]","[True, False, True, True, True]",True,False
9309,Wood_fuel;Benjamin_Franklin;London;England;Church_of_England;English_Reformation,Wood_fuel,English_Reformation,5,3,1,"[0.046903627896053506, 0.05638519222074821, 0.2820032973974934, 0.2960691573127883, 0.3921666505172772]","[0.014595998749197899, 0.05069624213942796, 0.0659513606160848, 0.20641089075279687, 0.3921666505172772, 1.0000000000000027]","[True, True, True, True]","[True, True, True, True, True]",True,True
16296,The_Shawshank_Redemption;English_language;India;Buddhism;Gautama_Buddha;Buddha,The_Shawshank_Redemption,Buddha,5,3,1,"[0.01892329524919228, 0.08112072460644495, 0.12680605727938168, 0.5998396028497681, 0.6864496047462267]","[0.005046166187850939, 0.015097336175651791, 0.03416202314808223, 0.5542243530642136, 0.6864496047462267, 1.0]","[True, True, True, True]","[True, True, True, True, True]",True,True
4554,Ben_Nevis;Scotland;Europe;North_America;Mexico;Mexico_City,Ben_Nevis,Mexico_City,5,3,1,"[0.0818230539026784, 0.12285956168864443, 0.17836530050620195, 0.2665572512131032, 0.6098897813562851]","[0.01975484634637938, 0.053749731641725924, 0.04947498750515427, 0.22359430539074598, 0.6098897813562851, 1.0000000000000022]","[True, True, True, True]","[True, False, True, True, True]",True,False
6107,Cubism;Literature;Publishing;Book;Library;Library_of_Congress,Cubism,Library_of_Congress,5,3,1,"[0.026855094656006846, 0.09661140942623393, 0.21841424331447137, 0.3659879930218281, 0.5337904775374537]","[0.011201848145688954, 0.060954704811996885, 0.07516696293025965, 0.31238016051897416, 0.5337904775374537, 1.0000000000000004]","[True, True, True, True]","[True, True, True, True, True]",True,True
5747,Fiction;Internet;People%27s_Republic_of_China;Vietnam;Cambodia;Thailand,Fiction,Thailand,5,3,1,"[0.05911721329535385, 0.061856499009172415, 0.17397815891098548, 0.1779250463188962, 0.20160429168172617]","[0.009620483705020654, 0.027460029199376748, 0.09453095716192811, 0.09752294758577085, 0.20160429168172617, 1.0000000000000004]","[True, True, True, True]","[True, True, True, True, True]",True,True
507,Batman;Scotland;Europe;Germany;Nazism;The_Holocaust,Batman,The_Holocaust,5,3,1,"[0.00982469648640849, 0.12285956168864443, 0.28022349835787147, 0.29004870396660315, 0.3510010810138416]","[0.014819786060020167, 0.03410443555695403, 0.08382731292174468, 0.17876759091094155, 0.3510010810138416, 0.9999999999999987]","[True, True, True, True]","[True, True, True, True, True]",True,True
9784,Snowy_Owl;Russia;Sputnik_1;Earth;Solar_System;Jupiter,Snowy_Owl,Jupiter,5,3,1,"[0.026934228223569022, 0.07027069562116826, 0.15030207558118966, 0.3319328545283022, 0.35563482057975354]","[0.007785252743348849, 0.02802041033360214, 0.08421163018750728, 0.21009855661473967, 0.35563482057975354, 0.9999999999999988]","[True, True, True, True]","[True, True, True, True, True]",True,True
12056,Blackpool;Portugal;Iraq;Arabic_language;Islam;Qur%27an,Blackpool,Qur'an,5,3,1,"[0.024564761017841396, 0.06703226732464171, 0.11808992298027438, 0.18050669486924673, 0.5212743787513853]","[0.0037203594132840623, 0.01129878000076108, 0.04135899318503547, 0.22253623053545196, 0.5212743787513853, 0.9999999999999951]","[True, True, True, True]","[True, True, True, True, True]",True,True
15702,Schizophrenia;20th_century;Petroleum;United_Arab_Emirates;Saudi_Arabia;Arab_League,Schizophrenia,Arab_League,5,3,1,"[0.039344411059763204, 0.05948582191018808, 0.06977906050370804, 0.20582330641439298, 0.2483688652308511]","[0.005329160342131946, 0.058925913479443016, 0.03888610031914169, 0.18671282581193666, 0.2483688652308511, 0.9999999999999996]","[True, True, True, True]","[True, False, True, True, True]",True,False
19031,William_Pitt_the_Younger;Ottoman_Empire;The_Holocaust;Soviet_Union;Russian_language;Russia,William_Pitt_the_Younger,Trans-Siberian_Railway,5,3,0,"[0.03569009828861642, 0.05922886337117437, 0.09285591975843467, 0.2095832642194476, 0.36897617212705003]","[0.04438353517537639, 0.1209009155327786, 0.08054675457076176, 0.4416365731715738, 0.36897617212705003, 1.0000000000000022]","[True, True, True, True]","[True, False, True, False, True]",True,False
11264,Taiwan;Ethics;Culture;Mass_media;Music;Hip_hop_music,Taiwan,Hip_hop_music,5,3,1,"[0.018783557052358728, 0.06605258599271012, 0.08895219845630069, 0.12740354230462045, 0.17150695259835044]","[0.0283109486939812, 0.008773482573334705, 0.045404703498378426, 0.05091974180064859, 0.17150695259835044, 0.9999999999999987]","[True, True, True, True]","[False, True, True, True, True]",True,False
11329,47_Ursae_Majoris_b;Water;Christianity;Europe;Africa;Kenya,47_Ursae_Majoris_b,Kenya,5,3,1,"[0.026826662486124073, 0.04462389703740398, 0.09891701719850587, 0.20733258691597292, 0.30892275761755744]","[0.005314686325774352, 0.03463858100938769, 0.03532677422106723, 0.07162902602685968, 0.30892275761755744, 1.0000000000000027]","[True, True, True, True]","[True, True, True, True, True]",True,True
8832,Ordovician;China;Human;Communication;Mass_media;Film,Ordovician,Film,5,3,1,"[0.023432748592015884, 0.11762552084483337, 0.11913196655893389, 0.13129053248848283, 0.23066968455696998]","[0.010754652344894046, 0.034643751227258705, 0.05743035611826637, 0.025835910499376894, 0.23066968455696998, 1.0000000000000016]","[True, True, True, True]","[True, True, False, True, True]",True,False
6761,Georg_Cantor;Switzerland;Glacier;Fresh_water;Water_resources;Drinking_water,Georg_Cantor,Drinking_water,5,3,1,"[0.01657167335813456, 0.02645152513437828, 0.07475664158771199, 0.48582523119697824, 0.4932974615644338]","[0.006556187761897788, 0.023132064884422578, 0.03614274546654708, 0.3797952395068335, 0.4932974615644338, 0.9999999999999987]","[True, True, True, True]","[True, True, True, True, True]",True,True
12001,Beryllium;Computer;Great_Britain;Olympic_Games;United_States;Wake_Island,Beryllium,Wake_Island,5,3,1,"[0.016793279348231216, 0.020338818560746912, 0.06172847012145984, 0.13265892595186543, 0.1891336902280787]","[0.008844042504026846, 0.01714222008952878, 0.11612076888716087, 0.024691937172787625, 0.1891336902280787, 1.0000000000000024]","[True, True, True, True]","[True, True, False, True, True]",True,False
5478,Copper;Cyprus;European_Union;Spain;Portugal;Lisbon,Copper,Lisbon,5,3,1,"[0.04623568214104469, 0.15318313776126782, 0.17732188863534695, 0.18249121398481755, 0.3791946484514603]","[0.008890685953977415, 0.027160974293644873, 0.0651035602021132, 0.07090989545229041, 0.3791946484514603, 1.0000000000000002]","[True, True, True, True]","[True, True, True, True, True]",True,True
