,path,source_article,target_article,human_path_length,shortest_path_length,is_successful,path_seq_cosine_sim,path_target_cosine_sim,path_seq_boolean,path_target_boolean,seq_strictly_increasing,target_strictly_increasing
12481,Clock;Herodotus;Persian_Empire;Baghdad;Tigris;Euphrates,Clock,Euphrates,5,3,1,"[0.016949200378980248, 0.18623938982073904, 0.09960329878067235, 0.19130380400543118, 0.4626485201008149]","[0.00899086175362131, 0.03062171814001628, 0.07057898112904172, 0.08631113779627839, 0.4626485201008149, 1.0000000000000004]","[True, False, True, True]","[True, True, True, True, True]",False,True
585,Batman;Chemistry;Biology;Plant;Tree;Wood,Batman,Wood,5,3,1,"[0.009190633617316353, 0.11061511354241237, 0.13260375576946204, 0.15195176086379616, 0.2277266938276068]","[0.007004201505419259, 0.02728232678873572, 0.03871465477020277, 0.07472806223666213, 0.2277266938276068, 1.0000000000000022]","[True, True, True, True]","[True, True, True, True, True]",True,True
10307,Phishing;Internet_Explorer;Biodiversity;History_of_Earth;Moon;New_moon,Phishing,New_moon,5,3,1,"[0.13567931292652977, 0.016171811220623375, 0.09714745625124989, 0.1728201704689038, 0.5075782319049148]","[0.004145997786567784, 0.008677760528868456, 0.021815133768044493, 0.0979548366866773, 0.5075782319049148, 0.9999999999999996]","[False, True, True, True]","[True, True, True, True, True]",False,True
7769,Sphere;Physics;Chemistry;Carbon;Periodic_table;Cobalt,Sphere,Cobalt,5,3,1,"[0.03032641742622783, 0.24569986520417542, 0.11803948943203174, 0.10897071021802836, 0.08169057162256081]","[0.009279376990420099, 0.02274822160787252, 0.04808684536177673, 0.06398108012982076, 0.08169057162256081, 1.000000000000001]","[True, False, False, False]","[True, True, True, True, True]",False,True
1471,Flower;Extinction;Government;Democracy;Nazi_Germany;Adolf_Hitler,Flower,Adolf_Hitler,5,3,1,"[0.09143634136956853, 0.045631662042373906, 0.2769124586508011, 0.0715268775753748, 0.3948841339256348]","[0.009990954662193071, 0.014584526318005818, 0.04882152408462919, 0.05402563063344302, 0.3948841339256348, 0.9999999999999986]","[False, True, False, True]","[True, True, True, True, True]",False,True
938,Calculus;Europe;North_America;United_States;American_Civil_War;Ulysses_S._Grant,Calculus,Ulysses_S._Grant,5,3,1,"[0.025949198172831665, 0.17836530050620195, 0.3308730019703287, 0.2762085796733708, 0.31082758549659517]","[0.007499776257177797, 0.02602174519155172, 0.03143089713503744, 0.10966263116023031, 0.31082758549659517, 1.0000000000000002]","[True, True, False, True]","[True, True, True, True, True]",False,True
12126,Body_mass_index;World_Health_Organization;United_Nations;Arabic_language;Middle_East;Saudi_Arabia,Body_mass_index,Saudi_Arabia,5,3,1,"[0.012910284633173482, 0.2227239626276867, 0.0629131999378086, 0.33377361285361434, 0.3574376174872027]","[0.016175803753332534, 0.05819204590050823, 0.10652591812064546, 0.16065365716141763, 0.3574376174872027, 0.9999999999999979]","[True, False, True, True]","[True, True, True, True, True]",False,True
14502,Mercia;Rome;Roman_Empire;Philosophy;Philosophy_of_mind;Mind,Mercia,Mind,5,3,1,"[0.02294002698198172, 0.2197366543355612, 0.04366362745759707, 0.2361862885968679, 0.5080183530644153]","[0.006019988413189402, 0.014209644150949326, 0.02413539503030993, 0.10774865018762231, 0.5080183530644153, 1.0000000000000016]","[True, False, True, True]","[True, True, True, True, True]",False,True
8554,Board_game;Game;Psychology;Educational_psychology;Human;Humanism,Board_game,Humanism,5,3,1,"[0.663938626840144, 0.02552192723714461, 0.5453414853849383, 0.17071463372728715, 0.16411937997029744]","[0.01106188664949644, 0.011457040534809252, 0.0502792881436333, 0.05470197636687396, 0.16411937997029744, 0.9999999999999999]","[False, True, False, False]","[True, True, True, True, True]",False,True
15380,Pterosaur;Cretaceous-Tertiary_extinction_event;Brazil;Latin_America;Mexico;Tijuana,Pterosaur,Tijuana,5,3,1,"[0.11748557033203468, 0.032705353404577336, 0.311015763679523, 0.29931813136596996, 0.17777888115087523]","[0.004429136756379026, 0.010782876047098067, 0.03119915660017458, 0.054011674069228494, 0.17777888115087523, 1.0000000000000013]","[False, True, False, False]","[True, True, True, True, True]",False,True
2185,Protein;Wheat;Bread;Sesame;Seed;Nutmeg,Protein,Nutmeg,5,3,1,"[0.040563583322885045, 0.1720045676334268, 0.053760693003569615, 0.24392530582752767, 0.05187235838164714]","[0.010078042012222616, 0.014650190108576506, 0.022286416580818744, 0.03738860844084964, 0.05187235838164714, 1.0000000000000002]","[True, False, True, False]","[True, True, True, True, True]",False,True
8900,Buffy_the_Vampire_Slayer;Frankenstein;Germany;German_language;Language;Esperanto,Buffy_the_Vampire_Slayer,Esperanto,5,3,1,"[0.026170894254243522, 0.02662556905238661, 0.37665773062062985, 0.19397731323837974, 0.17581892668464383]","[0.010142506135589622, 0.011771123322196438, 0.0341222911688176, 0.0906017976111234, 0.17581892668464383, 1.0000000000000022]","[True, True, False, False]","[True, True, True, True, True]",False,True
3207,Communication;Language;Middle_East;North_Africa;Africa;Eritrea,Communication,Eritrea,5,3,1,"[0.28685451158153075, 0.099952810658976, 0.16303207375916673, 0.4192155578415994, 0.18484182299796245]","[0.01631269932231072, 0.05084278083304665, 0.08321749041168691, 0.1132610974310095, 0.18484182299796245, 1.0000000000000038]","[False, True, True, False]","[True, True, True, True, True]",False,True
20461,Hammurabi;Mesopotamia;Iraq;Saudi_Arabia;United_Arab_Emirates;Dubai,Hammurabi,Thailand,5,3,0,"[0.26694519153594354, 0.1537889810614687, 0.17236335415276613, 0.20582330641439298, 0.3974125924114853]","[0.008493698000336272, 0.023907574636328734, 0.043455085393583774, 0.057969444064918656, 0.3974125924114853, 0.9999999999999969]","[False, True, True, True]","[True, True, True, True, True]",False,True
17437,Volcanic_pipe;Australia;England;United_Kingdom;Ireland;Republic_of_Ireland,Volcanic_pipe,Irish_people,5,3,0,"[0.04063246382829893, 0.12746324560149935, 0.5659328445737464, 0.38426752940300796, 0.7748718722867068]","[0.007212966914971257, 0.11974558863745449, 0.18266827499398064, 0.38043427636273563, 0.7748718722867068, 1.0]","[True, True, False, True]","[True, True, True, True, True]",False,True
11640,Aphid;New_Zealand;Chile;South_America;Argentina;Buenos_Aires,Aphid,Buenos_Aires,5,3,1,"[0.019732056971628078, 0.09828732727493358, 0.31769243043651424, 0.3180365925747628, 0.5650108808766698]","[0.006610225524072158, 0.03603194405607392, 0.06300928782322703, 0.13803025636680308, 0.5650108808766698, 1.0000000000000044]","[True, True, True, True]","[True, True, True, True, True]",True,True
12169,Bouvet_Island;South_Africa;United_Kingdom;France;French_Revolution;Revolution,Bouvet_Island,Revolution,5,3,1,"[0.071978945547875, 0.15750299727343642, 0.21402039732604736, 0.23232517843924008, 0.115008283585649]","[0.005553500935557102, 0.03513830461843034, 0.05183543285755595, 0.059131970326620514, 0.115008283585649, 1.0000000000000018]","[True, True, True, False]","[True, True, True, True, True]",False,True
1761,Judaism;Age_of_Enlightenment;Renaissance;Renaissance_music;Recorder;Flute,Judaism,Flute,5,3,1,"[0.10693180905348353, 0.11613942821050302, 0.3339347776823169, 0.1285380871314877, 0.2686134910821934]","[0.00914004307911653, 0.012016303251856745, 0.012441512213650916, 0.03842329619313135, 0.2686134910821934, 0.9999999999999998]","[True, True, False, True]","[True, True, True, True, True]",False,True
13446,Hampstead_Heath;London;Europe;Africa;African_Great_Lakes;Lake_Albert,Hampstead_Heath,Lake_Albert,5,3,1,"[0.20546276434398253, 0.08406446750665651, 0.20733258691597292, 0.21822922345090393, 0.42187323681764494]","[0.013434342402640909, 0.020615964626576822, 0.04309301784420355, 0.11714017264586857, 0.42187323681764494, 0.999999999999999]","[False, True, True, True]","[True, True, True, True, True]",False,True
5693,Architecture;Industrial_Revolution;North_America;United_States;Basketball;Michael_Jordan,Architecture,Michael_Jordan,5,3,1,"[0.08124797950156214, 0.03545953245117364, 0.3308730019703287, 0.0790193760789134, 0.25558188514255376]","[0.0071549211179644644, 0.015037246277442299, 0.015965238638760613, 0.0441913458731828, 0.25558188514255376, 0.999999999999995]","[False, True, False, True]","[True, True, True, True, True]",False,True
3281,Michael_Jordan;Olympic_Games;Greece;Homer;Odyssey;Odysseus,Michael_Jordan,Odysseus,5,3,1,"[0.06513042935414856, 0.14907024625087853, 0.05237764494966686, 0.09889894853552725, 0.8732646976157322]","[0.008876723215814869, 0.011620429808313732, 0.024488335030373044, 0.0619786911734162, 0.8732646976157322, 0.9999999999999971]","[True, False, True, True]","[True, True, True, True, True]",False,True
1423,First_Macedonian_War;Athens;Zeus;Culture;Human;Love,First_Macedonian_War,Love,5,3,1,"[0.04556938509494446, 0.03061785183714801, 0.019095219183978995, 0.2620171447162072, 0.10306689857343461]","[0.008209272281237323, 0.009327859151005495, 0.013316180580463322, 0.06403782578528756, 0.10306689857343461, 0.9999999999999997]","[False, False, True, False]","[True, True, True, True, True]",False,True
17238,Cleveland%2C_Ohio;United_States;United_Kingdom;London;St_Paul%27s_Cathedral;Christopher_Wren,"Cleveland, Ohio",Christopher_Wren,5,3,1,"[0.10582756246296607, 0.2907991039224705, 0.25594756589287465, 0.17587896403313655, 0.3957163469676458]","[0.016339143001087297, 0.028710400261937663, 0.05869281100013218, 0.0795520503987673, 0.3957163469676458, 0.9999999999999987]","[True, False, False, True]","[True, True, True, True, True]",False,True
20166,Pyramid;Sun;Photosynthesis;Plant;Soybean;Peanut,Pyramid,Bean,5,3,0,"[0.036733224273107885, 0.09461524728236163, 0.2866644457646204, 0.05554282167285897, 0.0755783258132475]","[0.007718849215028931, 0.013352522109157152, 0.01902719271805706, 0.04951744305989769, 0.0755783258132475, 1.0000000000000007]","[True, True, False, True]","[True, True, True, True, True]",False,True
13022,Euphrates;Hebrew_language;Israel;Semiconductor;Computer;Central_processing_unit,Euphrates,Central_processing_unit,5,3,1,"[0.04356899501744549, 0.19168364026713017, 0.014423728371882322, 0.03941499100790421, 0.3952080494473327]","[0.006139584119917724, 0.011332141410921781, 0.017878504740506913, 0.031460099994706, 0.3952080494473327, 1.0000000000000029]","[True, False, True, True]","[True, True, True, True, True]",False,True
2222,Reptile;Dinosaur;Science;Italy;Roman_Catholic_Church;Jesus,Reptile,Jesus,5,3,1,"[0.14336051013754525, 0.053854596700335294, 0.04121537658901373, 0.09187618158126658, 0.18869421453000393]","[0.010042296704022022, 0.014066305424817894, 0.020161123215891828, 0.02719110886563746, 0.18869421453000393, 0.9999999999999987]","[False, False, True, True]","[True, True, True, True, True]",False,True
13494,Heard_Island_and_McDonald_Islands;Southern_Ocean;Ocean;Seawater;Water;Water_purification,Heard_Island_and_McDonald_Islands,Water_purification,5,3,1,"[0.08899791834157904, 0.40041213412295007, 0.2769293704371729, 0.23806511285324117, 0.46049571598958877]","[0.006302677102471483, 0.036578310894737884, 0.06373470487320493, 0.154000178456924, 0.46049571598958877, 1.000000000000001]","[True, False, False, True]","[True, True, True, True, True]",False,True
8745,Applied_mathematics;Statistics;German_language;World_War_II;The_Holocaust;Anne_Frank,Applied_mathematics,Anne_Frank,5,3,1,"[0.1546177413377051, 0.03766887976337593, 0.26980650694235125, 0.26402405846628035, 0.1571029323856446]","[0.006100222413506343, 0.016801761037060332, 0.041772565772779977, 0.0772189548944543, 0.1571029323856446, 0.9999999999999996]","[False, True, False, False]","[True, True, True, True, True]",False,True
6744,Weed;Dandelion;Plant;Life;Organism;Biology,Weed,Biology,5,3,1,"[0.14236440838771824, 0.1309276320251355, 0.10087489489736752, 0.4051279705994851, 0.4690273089551952]","[0.029908002683280366, 0.03540380290058858, 0.13260375576946204, 0.28508169245544557, 0.4690273089551952, 1.0000000000000007]","[False, False, True, True]","[True, True, True, True, True]",False,True
5245,Gardening;Plant;Organism;Biodiversity;Extinction;Dodo,Gardening,Dodo,5,3,1,"[0.11519390183552922, 0.18123844763691738, 0.24752181851676874, 0.4203744663872958, 0.1198531997756057]","[0.012478503151778893, 0.01934091747808424, 0.03203841186638828, 0.04203094688000738, 0.1198531997756057, 1.000000000000001]","[True, True, True, False]","[True, True, True, True, True]",False,True
7386,Geometry;Ren%C3%A9_Descartes;16th_century;India;Myanmar;Thailand,Geometry,Thailand,5,3,1,"[0.09769728368278208, 0.021415699373297094, 0.03662369965109816, 0.11434724508520622, 0.13160222332229154]","[0.008586691509643593, 0.009077693993295282, 0.026362898185689886, 0.07221548965876962, 0.13160222332229154, 1.0000000000000004]","[False, True, True, True]","[True, True, True, True, True]",False,True
10145,SimCity;Meteor;Earth;Magnesium;Calcium;Barium,SimCity,Barium,5,3,1,"[0.0064659655519824265, 0.09712972633184609, 0.04754566074912024, 0.1411771280775011, 0.12337236040199957]","[0.0038545870120994894, 0.01273311837539367, 0.03105735902841326, 0.07954024549564755, 0.12337236040199957, 1.0000000000000022]","[True, False, True, False]","[True, True, True, True, True]",False,True
4913,Brain;Algorithm;Computer;Electricity;Electronics;Telephone,Brain,Telephone,5,3,1,"[0.029012346611028306, 0.1561794295865241, 0.03799406882456497, 0.10376353855217056, 0.09034154569427835]","[0.01987493081672035, 0.032471361771440596, 0.05165148359785569, 0.06389958674235098, 0.09034154569427835, 1.0000000000000009]","[True, False, True, False]","[True, True, True, True, True]",False,True
12722,Davis_Cup;United_States;Electronics;Physics;Atom;Microscope,Davis_Cup,Microscope,5,3,1,"[0.3887631741289523, 0.02172907770942325, 0.06003386446108396, 0.15184123016060683, 0.12401071899100649]","[0.0008989657535975369, 0.009711921151136692, 0.03142442228385203, 0.04306193957914492, 0.12401071899100649, 1.0000000000000009]","[False, True, True, False]","[True, True, True, True, True]",False,True
4635,Brain;Computer_science;Science;Technology;Computer;Telephone,Brain,Telephone,5,3,1,"[0.04916586828560618, 0.29577111884041113, 0.19928980854498438, 0.10778705423921779, 0.05165148359785569]","[0.01987493081672035, 0.024968341253746362, 0.027367669970672498, 0.0406793231213832, 0.05165148359785569, 1.0000000000000009]","[True, False, False, False]","[True, True, True, True, True]",False,True
310,Automobile;Energy;Star;Extrasolar_planet;Solar_System;Pluto,Automobile,Pluto,5,3,1,"[0.06372244537598769, 0.15219637651995727, 0.3326812682641216, 0.4300046271511393, 0.437449702629857]","[0.012068189876308696, 0.019240824474061755, 0.06793718760729589, 0.13074883532043505, 0.437449702629857, 1.0000000000000004]","[True, True, True, True]","[True, True, True, True, True]",True,True
17987,List_of_monarchs_in_the_British_Isles;Scotland;North_America;United_States;Sport;Olympic_Games,List_of_monarchs_in_the_British_Isles,Tiger_Woods,5,3,0,"[0.2168964493874226, 0.08010566339323141, 0.3308730019703287, 0.08507289258242368, 0.24047057355719947]","[0.02188334981134176, 0.04224638048574006, 0.043615599737132194, 0.13265892595186543, 0.24047057355719947, 1.0]","[False, True, False, True]","[True, True, True, True, True]",False,True
11922,Battle_of_Marathon;Persian_Empire;Portugal;European_Union;Germany;Frankfurt,Battle_of_Marathon,Frankfurt,5,3,1,"[0.2259166699160593, 0.05574717301565974, 0.15730855957334083, 0.265176906669804, 0.2402941661721988]","[0.020429893171103178, 0.03123211876174194, 0.0363260246048337, 0.08121176056661382, 0.2402941661721988, 0.9999999999999991]","[False, True, True, False]","[True, True, True, True, True]",False,True
7630,B_vitamins;Vitamin;Folic_acid;DNA;Bioinformatics;Biology,B_vitamins,Biology,5,3,1,"[0.8141738651033066, 0.23604829916074546, 0.05637612491294988, 0.27094934138648635, 0.22792970076022848]","[0.01718714462927783, 0.01916640281080163, 0.020560218646009834, 0.15841447871543296, 0.22792970076022848, 1.0000000000000007]","[False, False, True, False]","[True, True, True, True, True]",False,True
10113,Still_Game;Great_Britain;Europe;Africa;Ghana;Accra,Still_Game,Accra,5,3,1,"[0.03554361646555146, 0.16864834251693797, 0.20733258691597292, 0.16432329914636343, 0.36726842789022457]","[0.006365674611902293, 0.013443085186693966, 0.0198239651211293, 0.07031236029973871, 0.36726842789022457, 1.0000000000000016]","[True, True, False, True]","[True, True, True, True, True]",False,True
15021,PSR_B1620-26c;Hubble_Space_Telescope;Art;Ancient_Rome;Vatican_City;Pope,PSR_B1620-26c,Pope,5,3,1,"[0.06552431674174647, 0.021069312588646104, 0.05574394111262891, 0.11670679360007813, 0.35811689858441004]","[0.0073491411413415305, 0.012508604730438851, 0.026061629336991486, 0.15135773750740425, 0.35811689858441004, 1.0000000000000007]","[False, True, True, True]","[True, True, True, True, True]",False,True
581,Batman;Spring_Heeled_Jack;Nature;Plant;Tree;Wood,Batman,Wood,5,3,1,"[0.03538678470411245, 0.02995581711217696, 0.22641645457654452, 0.15195176086379616, 0.2277266938276068]","[0.007004201505419259, 0.021745051939371852, 0.05763715355501623, 0.07472806223666213, 0.2277266938276068, 1.0000000000000022]","[False, True, False, True]","[True, True, True, True, True]",False,True
95,Aircraft;United_Kingdom;Computer;Internet;World_Wide_Web;Google,Aircraft,Google,5,3,1,"[0.05361815455719757, 0.04138165661813438, 0.15508945232527868, 0.3934715901446399, 0.08608079564840988]","[0.019760354657764465, 0.023540600974616497, 0.024304570483235814, 0.08155772919159932, 0.08608079564840988, 0.9999999999999994]","[False, True, True, False]","[True, True, True, True, True]",False,True
7567,Scent_of_a_Woman;New_York_City;American_Revolutionary_War;Royal_Navy;Weapon;Firearm,Scent_of_a_Woman,Firearm,5,3,1,"[0.04644200625051113, 0.20004347295654315, 0.2331198060789604, 0.07185957887176, 0.1571067504233431]","[0.01683227735215006, 0.026641283841805773, 0.042393776058964806, 0.042947883394046815, 0.1571067504233431, 1.0000000000000033]","[True, True, False, True]","[True, True, True, True, True]",False,True
934,Calculus;Biology;Plant;Tree;Citrus;Lemon,Calculus,Lemon,5,3,1,"[0.03473851033047438, 0.13260375576946204, 0.15195176086379616, 0.0793904063009201, 0.35384279337560504]","[0.005325004994005262, 0.016567515489667464, 0.0502029785601026, 0.05306676058021858, 0.35384279337560504, 1.000000000000001]","[True, True, False, True]","[True, True, True, True, True]",False,True
6272,Dominica;Christopher_Columbus;United_States;Medicine;Science;Chemistry,Dominica,Chemistry,5,3,1,"[0.08926368343333135, 0.12581447506253868, 0.06913112964750324, 0.11638948091287626, 0.12308299063279333]","[0.006920517976402586, 0.008297651278437342, 0.03613473496352395, 0.0377436494576759, 0.12308299063279333, 1.0000000000000009]","[True, False, True, True]","[True, True, True, True, True]",False,True
5521,Fresh_water;Seawater;Ocean;Indian_Ocean;Indonesia;East_Timor,Fresh_water,East_Timor,5,3,1,"[0.2698188196150885, 0.2769293704371729, 0.4550751415154953, 0.13163078796002986, 0.26740927121006625]","[0.007323955647261792, 0.01414071503793612, 0.020190807758911793, 0.0774425249854013, 0.26740927121006625, 0.9999999999999999]","[True, True, False, True]","[True, True, True, True, True]",False,True
20046,Benjamin_Franklin;Electricity;Heat;Water;Ocean;Planet,Benjamin_Franklin,Chlorine,5,3,0,"[0.08548310406685172, 0.17622875066239793, 0.1263760961854772, 0.15070175551566606, 0.05372231144552286]","[0.010153265981681236, 0.034991152029224454, 0.041711063161743146, 0.04191922852058137, 0.05372231144552286, 1.0000000000000027]","[True, False, True, False]","[True, True, True, True, True]",False,True
2401,Television;New_Zealand;13th_century;14th_century;15th_century;16th_century,Television,16th_century,5,3,1,"[0.05562250024492818, 0.02094807540175499, 0.17958323437545443, 0.14347552850683373, 0.4546458558498797]","[0.013032834353442853, 0.025765766446410685, 0.08577453327726356, 0.10024614391000207, 0.4546458558498797, 1.0000000000000022]","[False, True, False, True]","[True, True, True, True, True]",False,True
4896,Brain;Computer_science;Science;Technology;Electronics;Telephone,Brain,Telephone,5,3,1,"[0.04916586828560618, 0.29577111884041113, 0.19928980854498438, 0.10206212680125992, 0.09034154569427835]","[0.01987493081672035, 0.024968341253746362, 0.027367669970672498, 0.0406793231213832, 0.09034154569427835, 1.0000000000000009]","[True, False, False, False]","[True, True, True, True, True]",False,True
3475,Pluto;Hubble_Space_Telescope;Baltimore%2C_Maryland;United_States;New_York_City;Wall_Street,Pluto,Wall_Street,5,3,1,"[0.08500042386683511, 0.01677782598255047, 0.09473999801158715, 0.2995141369132943, 0.20132108149192102]","[0.009439742938459087, 0.02404576792671768, 0.050525042441409485, 0.15046066057402527, 0.20132108149192102, 1.0000000000000004]","[False, True, True, False]","[True, True, True, True, True]",False,True
17430,Stargate_SG-1;Italy;Renaissance;Oil_painting;Impressionism;Claude_Monet,Stargate_SG-1,Painting,5,3,0,"[0.025599908782334528, 0.18786102471150523, 0.08419903293330434, 0.1770230498720254, 0.380183351183889]","[0.008474171814683414, 0.02406109013998222, 0.028245472424614424, 0.07938890202263361, 0.380183351183889, 1.0000000000000022]","[True, False, True, True]","[True, True, True, True, True]",False,True
12410,Che_Guevara;Medicine;Science;Physical_science;Astronomy;Black_hole,Che_Guevara,Black_hole,5,3,1,"[0.021787049281132637, 0.11638948091287626, 0.401165887229303, 0.26840607035336767, 0.21049384253886524]","[0.007101212360262708, 0.0156515988504394, 0.04723928757460792, 0.0916041780938209, 0.21049384253886524, 1.0000000000000022]","[True, True, False, False]","[True, True, True, True, True]",False,True
17335,Link_%28The_Legend_of_Zelda%29;Japan;Rice;Water;Ethanol;Distilled_beverage,Link (The Legend of Zelda),Distilled_beverage,5,3,1,"[0.023035084245714103, 0.07363943353082092, 0.057909586134638334, 0.11019669773896226, 0.24554084719778724]","[0.007322404314431372, 0.026248557161670915, 0.039595084374111245, 0.13343694149175964, 0.24554084719778724, 0.9999999999999994]","[True, False, True, True]","[True, True, True, True, True]",False,True
9087,Paprika;Scurvy;Vegetable;Botany;Agriculture;Fertilizer,Paprika,Fertilizer,5,3,1,"[0.06834382193750076, 0.09823245219112474, 0.11021522905765353, 0.18792750246471257, 0.16123086495318797]","[0.008125026946293811, 0.008468593613074506, 0.03091679175227682, 0.0546547102527169, 0.16123086495318797, 0.9999999999999986]","[True, True, True, False]","[True, True, True, True, True]",False,True
9406,The_Gambia;Monarchy;Canada;United_States;United_States_Declaration_of_Independence;Thomas_Jefferson,The_Gambia,Thomas_Jefferson,5,3,1,"[0.056896338029198266, 0.0984894879721195, 0.28943270675633215, 0.21122641612645374, 0.3015320463738091]","[0.02866240508913924, 0.03319039724689753, 0.047175315136567315, 0.12327383278410838, 0.3015320463738091, 0.9999999999999987]","[True, True, False, True]","[True, True, True, True, True]",False,True
17370,Tenzin_Gyatso%2C_14th_Dalai_Lama;Nobel_Peace_Prize;Norway;European_Union;Europe;Slovenia,"Tenzin Gyatso, 14th Dalai Lama",Slovenia,5,3,1,"[0.18065203188986678, 0.1354869241323233, 0.1412806891855056, 0.2874028541241009, 0.25960621440669324]","[0.017020269203503947, 0.04122351458412022, 0.0723125788271241, 0.1831707149059055, 0.25960621440669324, 1.0000000000000022]","[False, True, True, False]","[True, True, True, True, True]",False,True
13762,Internet_Explorer;Microsoft;Bill_Gates;Elizabeth_II_of_the_United_Kingdom;United_Kingdom;Glasgow,Internet_Explorer,Glasgow,5,3,1,"[0.3192153730497336, 0.4294909464746497, 0.047291333797256946, 0.2977580584603568, 0.1626314264144977]","[0.009664299003973515, 0.015294104273205161, 0.016963497250501166, 0.06567986310509175, 0.1626314264144977, 0.9999999999999996]","[True, False, True, False]","[True, True, True, True, True]",False,True
1827,Life;Organism;Animal;Bird;Turkey_%28bird%29;Domesticated_turkey,Life,Domesticated_turkey,5,3,1,"[0.4051279705994851, 0.1661919507885705, 0.06409316059672879, 0.11547248140031423, 0.639582778116544]","[0.02225529412080983, 0.026627633532930173, 0.028378431492076635, 0.06087410827947053, 0.639582778116544, 0.999999999999997]","[False, False, True, True]","[True, True, True, True, True]",False,True
1724,Iran;Turkey;Mediterranean_Sea;Greece;Ancient_Greece;Minoan_civilization,Iran,Minoan_civilization,5,3,1,"[0.14337518042946198, 0.18382878233965697, 0.17191562990886722, 0.367972866252942, 0.1535611344884235]","[0.030858768521590457, 0.03690581535037598, 0.047598495334155375, 0.13327610861053155, 0.1535611344884235, 0.9999999999999999]","[True, False, True, False]","[True, True, True, True, True]",False,True
7775,Ludwig_van_Beethoven;Germany;Jew;Religion;Buddhism;Gautama_Buddha,Ludwig_van_Beethoven,Gautama_Buddha,5,3,1,"[0.05576268648786515, 0.11802892262050572, 0.0981745269090403, 0.14681439017355416, 0.5998396028497681]","[0.017541739609230556, 0.022607637473481428, 0.02684214900608872, 0.09902685701690156, 0.5998396028497681, 1.0000000000000002]","[True, False, True, True]","[True, True, True, True, True]",False,True
10227,Radio_telescope;World_War_II;Treaty_of_Versailles;John_Maynard_Keynes;Economics;Finance,Radio_telescope,Finance,5,3,1,"[0.022825859910282617, 0.2699323173131686, 0.08416310484627242, 0.19533641445296962, 0.14574706114032265]","[0.008065624667528588, 0.011414560482911777, 0.016920183485083395, 0.07110422302086429, 0.14574706114032265, 0.9999999999999986]","[True, False, True, False]","[True, True, True, True, True]",False,True
14668,Mu_Arae;Planetary_habitability;Earth;Southern_Africa;South_Africa;Johannesburg,Mu_Arae,Johannesburg,5,3,1,"[0.32656307600494233, 0.3997581449040461, 0.05138587044841531, 0.4546158512198887, 0.23354551383399297]","[0.012709111237980623, 0.01817480039453739, 0.03047253753746615, 0.10408120083560259, 0.23354551383399297, 1.0000000000000009]","[True, False, True, False]","[True, True, True, True, True]",False,True
1392,Evolution;Fossil_record;Arctic;United_States;Minnesota;Lake_Superior,Evolution,Lake_Superior,5,3,1,"[0.23923314501608223, 0.03200847171576891, 0.10438398081387527, 0.15573618963360564, 0.15637009971257665]","[0.014847266547845912, 0.020174644771556696, 0.024725022479453226, 0.05667237802404371, 0.15637009971257665, 1.0000000000000002]","[False, True, True, True]","[True, True, True, True, True]",False,True
16172,Tansy;Flower;Plant;Photosynthesis;Earth%27s_atmosphere;Krypton,Tansy,Krypton,5,3,1,"[0.09955789454815153, 0.23526567369167253, 0.2866644457646204, 0.19422578853159014, 0.09836658886649562]","[0.005540906233450012, 0.008068308033083714, 0.010095730309354654, 0.038403256154918804, 0.09836658886649562, 0.9999999999999998]","[True, True, False, False]","[True, True, True, True, True]",False,True
5745,Charlie_Chaplin;Switzerland;United_States;Moon;Solar_System;Uranus,Charlie_Chaplin,Uranus,5,3,1,"[0.01989854731940166, 0.16498719475511178, 0.059399143662697676, 0.19708901460874667, 0.2825908344644927]","[0.008849647492067406, 0.013638829913148562, 0.02871709916914505, 0.1204708347480394, 0.2825908344644927, 1.0000000000000013]","[True, False, True, True]","[True, True, True, True, True]",False,True
2834,15th_century;20th_century;Internet;Microsoft;Microsoft_Windows;Windows_Vista,15th_century,Windows_Vista,5,3,1,"[0.432973303768254, 0.0662731727716735, 0.10797815927192343, 0.4387382653078549, 0.7302788218385103]","[0.0033522435462775948, 0.022705199126005424, 0.08391913004074672, 0.34473212030688016, 0.7302788218385103, 0.9999999999999989]","[False, True, True, True]","[True, True, True, True, True]",False,True
2326,Smog;Forest;United_States;Turkey_%28bird%29;Bird;Chicken,Smog,Chicken,5,3,1,"[0.028712307212765135, 0.06756004352895505, 0.040185016190564284, 0.11547248140031423, 0.15136749047890252]","[0.010822295907447444, 0.01261864575835665, 0.03943558131255795, 0.0414680931286688, 0.15136749047890252, 1.0000000000000027]","[True, False, True, True]","[True, True, True, True, True]",False,True
16605,Theatre;India;Biodiversity;Africa;Lion;Zebra,Theatre,Zebra,5,3,1,"[0.04691140493028487, 0.04998683894801333, 0.044581327537250574, 0.08824656998322776, 0.049161085266737646]","[0.003615741833142461, 0.007896560084496495, 0.027185678990604485, 0.029718491766621884, 0.049161085266737646, 0.9999999999999984]","[True, False, True, False]","[True, True, True, True, True]",False,True
15386,Pumpkin;Europe;United_Kingdom;Television;BBC;Doctor_Who,Pumpkin,Doctor_Who,5,3,1,"[0.02105446237808342, 0.2417890222080024, 0.05246316489432254, 0.17085206191573538, 0.35391173927673536]","[0.009357791261096269, 0.029649506557068023, 0.07992854084566048, 0.15493461702639819, 0.35391173927673536, 1.0000000000000036]","[True, False, True, True]","[True, True, True, True, True]",False,True
